ID,Description,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,equip_Accessory05,equip_Skill_01,equip_Skill_02,equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,bodyScaleAbdomen,bodyScaleArm,bodyScaleLeg,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType:4,voiceType,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armer_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06
10504,"DLCバランスベース：持久力特化：lv.40：森",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,40,18,29,0,10,18,6,9,0,30,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7000400,4000400,14000400,20000400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10505,"DLCバランスベース：持久力特化：lv.50：大学",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,50,22,32,0,11,20,6,9,0,41,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7000600,4000600,14000600,20000600,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10506,"DLCバランスベース：持久力特化：lv.60：生贄街",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,60,24,36,0,11,24,6,9,0,52,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7000700,4000700,14000700,20000700,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10507,"DLCバランスベース：持久力特化：lv.70：TR・悪夢の主",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,70,26,40,0,11,28,6,9,0,71,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7000800,4000800,14000800,20000800,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10508,"DLCバランスベース：持久力特化：lv.75：拠点・覚醒老人",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,75,27,42,0,12,29,6,9,0,75,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7000800,4000800,14000800,20000800,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10509,"DLCバランスベース：持久力特化：lv.85：2周目-通常",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,85,30,45,0,13,32,6,9,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,14001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10510,"DLCバランスベース：持久力特化：lv.105：2周目-強い",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,105,37,50,0,15,38,6,9,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,14001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10511,"DLCバランスベース：持久力特化：lv.125：3周目",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,125,43,55,0,17,45,6,9,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,14001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10513,"DLCバランスベース：持久力特化：lv.145：4周目",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,145,48,60,0,22,50,6,9,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,14001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10514,"DLCバランスベース：持久力特化：lv.165：5周目",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,165,56,65,0,27,50,8,9,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,14001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10515,"DLCバランスベース：持久力特化：lv.185：6周目",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,185,65,70,0,33,50,8,9,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,14001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10516,"DLCバランスベース：持久力特化：lv.228：7周目",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,228,75,80,0,46,50,18,9,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,14001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10520,"DLCバランスベース：血質（標準）：lv.10：スタート",0.0,0.0,0.0,0,-1,-1,-1,-1,230000,231000,232000,233000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,10,7,8,0,9,13,14,9,0,1,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000000,10100000,14000000,14100000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10521,"DLCバランスベース：血質（標準）：lv.13：聖堂B ・教区長",0.0,0.0,0.0,0,-1,-1,-1,-1,230000,231000,232000,233000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,13,8,9,0,9,14,14,9,0,1,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000000,101000000,14000000,14100000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10522,"DLCバランスベース：血質（標準）：lv.15：聖堂B ・神父",0.0,0.0,0.0,0,-1,-1,-1,-1,230000,231000,232000,233000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,15,9,9,0,9,14,15,9,0,5,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000100,101000100,14000100,14100100,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10523,"DLCバランスベース：血質（標準）：lv.18：廃墟",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,18,10,10,0,9,15,15,9,0,7,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000200,101000200,14000200,14100200,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10524,"DLCバランスベース：血質（標準）：lv.20：ダンジョン1",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,20,11,11,0,9,15,15,9,0,7,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000200,101000200,14000200,14100200,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10525,"DLCバランスベース：血質（標準）：lv.22：聖堂A・前半",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,22,12,11,0,9,16,15,9,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000200,101000200,14000200,14100200,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10526,"DLCバランスベース：血質（標準）：lv.26：聖堂A・中盤",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,26,13,12,0,10,16,16,9,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000200,101000200,14000200,14100200,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10527,"DLCバランスベース：血質（標準）：lv.28：聖堂A・聖女ビースト",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,28,14,13,0,10,16,16,9,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000300,101000300,14000300,14100300,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10528,"DLCバランスベース：血質（標準）：lv.26：聖堂C・前半",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,26,13,12,0,10,16,16,9,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000200,101000200,14000200,14100200,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10529,"DLCバランスベース：血質（標準）：lv.26：現実拠点",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,26,13,12,0,10,16,16,9,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000200,101000200,14000200,14100200,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10530,"DLCバランスベース：血質（標準）：lv.30：墓地",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,30,14,13,0,10,17,17,9,0,23,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000300,101000300,14000300,14100300,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10531,"DLCバランスベース：血質（標準）：lv.33：ダンジョン2",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,33,16,13,0,10,18,17,9,0,23,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000300,101000300,14000300,14100300,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10532,"DLCバランスベース：血質（標準）：lv.35：墓地・夜",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,35,17,14,0,10,18,17,9,0,23,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10533,"DLCバランスベース：血質（標準）：lv.35：聖堂B・夜",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,35,17,14,0,10,18,17,9,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10534,"DLCバランスベース：血質（標準）：lv.35：聖堂A・夜",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,35,17,14,0,10,18,17,9,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10535,"DLCバランスベース：血質（標準）：lv.38：生贄街・初回",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,38,17,15,0,11,18,18,9,0,25,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10536,"DLCバランスベース：血質（標準）：lv.38：生贄街・接続",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,38,17,15,0,11,18,18,9,0,25,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10537,"DLCバランスベース：血質（標準）：lv.40：森",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,40,18,16,0,11,18,18,9,0,30,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10538,"DLCバランスベース：血質（標準）：lv.40：森・接続",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,40,18,16,0,11,18,18,9,0,30,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10539,"DLCバランスベース：血質（標準）：lv.45：悪夢教室１階",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,45,20,16,0,12,19,19,9,0,33,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000500,14000500,14100500,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10540,"DLCバランスベース：血質（標準）：lv.45：故郷・前半",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,45,20,16,0,12,19,19,9,0,33,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000400,101000400,14000400,14100400,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10541,"DLCバランスベース：血質（標準）：lv.48：故郷・後半",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,48,21,16,0,12,20,20,9,0,33,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000500,101000500,14000500,14100500,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10542,"DLCバランスベース：血質（標準）：lv.50：大学",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,50,21,16,0,12,21,21,9,0,41,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000600,101000600,14000600,14100600,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10543,"DLCバランスベース：血質（標準）：lv.55：古城",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,55,22,17,0,12,22,23,9,0,49,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000700,101000700,14000700,14100700,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10544,"DLCバランスベース：血質（標準）：lv.60：生贄街",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,60,23,18,0,13,22,25,9,0,52,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000700,101000700,14000700,14100700,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10545,"DLCバランスベース：血質（標準）：lv.60：聖堂C・前半・夜",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,60,23,18,0,13,22,25,9,0,52,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000800,101000800,14000800,14100800,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10546,"DLCバランスベース：血質（標準）：lv.62：ダンジョン3",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,62,24,18,0,13,22,26,9,0,54,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000800,101000800,14000800,14100800,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10547,"DLCバランスベース：血質（標準）：lv.63：聖堂C・後半",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,63,24,19,0,13,22,26,9,0,54,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000800,101000800,14000800,14100800,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10548,"DLCバランスベース：血質（標準）：lv.65：聖堂C・後半・隠し",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,65,25,19,0,13,23,26,9,0,56,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000800,101000800,14000800,14100800,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
10549,"DLCバランスベース：血質（標準）：lv.70：悪夢教室２階",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,70,26,20,0,13,24,28,9,0,71,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22000800,101000800,14000800,14100800,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
