ID,Description,msgId,voiceId,spEffectId0,motionId0,spEffectId1,motionId1,spEffectId2,motionId2,spEffectId3,motionId3,spEffectId4,motionId4,spEffectId5,motionId5,returnPos,reactionId,eventId
3900953,"たとえ私が君に生贄を望んだとしても、それは心の中のこと",2900953,322900953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3900954,"誰も与り知らぬ、ノーカウントな事象というものだよ",2900954,322900954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3900955,"ウヒッヒッヒッ…",2900905,322900905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901000,"おお、そうだろうとも",2901000,322901000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901001,"私は確かに秘密を教え、君は神秘に見え力を得た",2901001,322901001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901002,"むしろ感謝するのが人の子よな",2901002,322901002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901003,"ウヒッ、ウヒッ",2901003,322901003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901004,"ウヒッヒッヒッ…",2901004,322901004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901050,"おお、そうだろうとも",2901000,322901000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901051,"私は確かに秘密を教え、君は神秘に見え力を得た",2901051,322901051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901052,"むしろ感謝するのが人の子よな",2901052,322901052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901053,"ウヒッ、ウヒッ",2901003,322901003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901054,"ウヒッヒッヒッ…",2901004,322901004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901100,"…まあ、いい",2901100,322901100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901101,"細かいことはどうでもいい。今や、君は私の友だ",2901101,322901101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901102,"その証に、これを渡しておこう",2901102,322901102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901110,"ん？疑問かね？だが友人とは…常に奇遇なものだろう？",2901103,322901103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901111,"ウヒッヒッヒッ…",2901104,322901104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901150,"…まあ、いい",2901100,322901100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901151,"細かいことはどうでもいい。今や、君は私の友だ",2901101,322901101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901152,"その証に、これを渡しておこう",2901102,322901102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901160,"ん？疑問かね？だが友人とは…常に奇遇なものだろう？",2901153,322901153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901161,"ウヒッヒッヒッ…",2901104,322901104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901200,"…ああ、君か",2901200,322901200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901201,"すまんが、考え事をしているんだ",2901201,322901201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901202,"そうさな、優しげな神と、その愛のひけらかしについて",2901202,322901202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901203,"ウヒッヒッヒッ…（皮肉な笑い方）",2901203,322901203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901250,"…ああ、君か",2901250,322901250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901251,"すまんが、考え事をしているんだ",2901201,322901201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901252,"そうさな、優しげな神と、その愛のひけらかしについて",2901202,322901202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901253,"ウヒッヒッヒッ…（皮肉な笑い方）",2901203,322901203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901300,"ああ、君か",2901300,322901300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901301,"丁度よい。そろそろお別れの時間なのだ",2901301,322901301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901302,"私は神を失った。新しいそれを、探さなければならない",2901302,322901302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901303,"奇縁があれば、またどこかで会おうじゃないか",2901303,322901303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901304,"君も早く、こちら側にきたまえよ…",2901304,322901304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901305,"ウヒッ、ウヒッ",2901305,322901305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901306,"ウヒッヒッヒッ…",2901306,322901306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901350,"ああ、君か",2901350,322901350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901351,"丁度よい。そろそろお別れの時間なのだ",2901301,322901301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901352,"私は神を失った。新しいそれを、探さなければならない",2901302,322901302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901353,"奇縁があれば、またどこかで会おうじゃないか",2901303,322901303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901354,"君も早く、こちら側にきたまえよ…",2901304,322901304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901355,"ウヒッ、ウヒッ",2901305,322901305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901356,"ウヒッヒッヒッ…",2901306,322901306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901400,"…ああ、アメンドーズの件は、気にするな",2901400,322901400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901401,"あれは憐れな落とし子。…ゆえに、救いもあったろう",2901401,322901401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901402,"ウヒッヒッヒッ…（寂しそうな笑い方）",2901402,322901402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901403,"だから君、お互いノーカウントというものだよ",2901403,322901403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901404,"ウヒッヒッヒッ…",2901404,322901404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901410,"…ああ、アメンドーズの件は、気にするな",2901400,322901400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901411,"あれは憐れな落とし子。…ゆえに、救いもあったろう",2901401,322901401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901500,"ん？…おお、君か！",2901500,292901500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901501,"なんとも奇縁、だが、それでこそ友だ",2901501,292901501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901502,"丁度よい。君の役に立てそうだよ",2901502,292901502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901503,"ウヒッヒッヒッ…",2901503,292901503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901550,"ん？…おお、君か！",2901500,292901500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901551,"なんとも奇縁、だが、それでこそ友だ",2901551,292901551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901552,"丁度よい。君の役に立てそうだよ",2901552,292901552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901553,"ウヒッヒッヒッ…",2901503,292901503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901600,"じゃあ、お別れだな",2901600,292901600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901601,"奇縁があれば、またどこかで会おうじゃないか",2901601,292901601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901602,"さらば友よ、だ",2901602,292901602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901603,"ウヒッヒッヒッ…",2901603,292901603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901650,"じゃあ、お別れだな",2901600,292901600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901651,"奇縁があれば、またどこかで会おうじゃないか",2901601,292901601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901652,"さらば友よ、だ",2901652,292901652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901653,"ウヒッヒッヒッ…",2901603,292901603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901700,"ん？…おお、どうした？",2901700,292901700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901701,"まだ君の役に立てそうかな？",2901701,292901701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901750,"ん？…おお、どうした？",2901750,292901750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901751,"まだ君の役に立てそうかな？",2901701,292901701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901800,"おお、どうした？何か忘れでもしたのかね？",2901800,292901800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901850,"おお、どうした？何か忘れでもしたのかね？",2901850,292901850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901900,"ウヒッヒッヒッ…",2901900,292901900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3901901,"ウヒッヒッヒッ…",2901901,292901901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902000,"（攻撃された時の情けない悲鳴。ヒイッ、ヒエッ、など。何種類か）",2902000,292902000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902100,"酷いじゃあないか、君ぃ…",2902100,292902100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902101,"酷いじゃあないか、友達だろぅ…？",2902101,292902101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902102,"ウヒッヒッヒッ…",2902102,292902102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902110,"酷いじゃあないか、君ぃ…",2902100,322902100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902111,"酷いじゃあないか、友達だろぅ…？",2902101,322902101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902112,"ウヒッヒッヒッ…",2902102,322902102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902150,"酷いじゃあないか、君ぃ…",2902100,292902100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902151,"酷いじゃあないか、友達だろぅ…？",2902151,292902151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902152,"ウヒッヒッヒッ…",2902102,292902102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902160,"酷いじゃあないか、君ぃ…",2902100,322902100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902161,"酷いじゃあないか、友達だろぅ…？",2902151,322902151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902162,"ウヒッヒッヒッ…",2902102,322902102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902200,"…裏切り者め…",2902200,322902200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3902250,"…裏切り者め…",2902250,322902250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200000,"ああ、もしかして、妹をご存じではありませんか？",3200002,243200002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200001,"留守番をしていたはずなのですが、どこにも姿が見えなくて…",3200003,243200003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200002,"白い大きなリボンをした、小さな女の子です",3200004,243200004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200003,"どこか、ご存じではありませんか？",3200005,243200005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200050,"ああ、もしかして、妹をご存じではありませんか？",3200052,243200052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200051,"留守番をしていたはずなのですが、どこにも姿が見えなくて…",3200003,243200003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200052,"白い大きなリボンをした、小さな女の子です",3200004,243200004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200053,"どこか、ご存じではありませんか？",3200055,243200055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200100,"…ああ、やっぱり…",3200100,243200100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200101,"…あの子、なんで、外に出たりなんか…",3200101,243200101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200102,"ううう…",3200102,243200102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200103,"…でも、これであの子のために祈ることができます",3200105,243200105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200010,"ううう…",3200102,243200102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200200,"綺麗なリボン…やっと私のものね…",3200200,243200200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200201,"とっても似合うでしょうね…",3200201,243200201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200202,"ウフ、ウフフフフフッ",3200202,243200202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200300,"ああ、素敵…",3200300,243200300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200301,"ウフ、ウフフフフフッ",3200301,243200301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200400,"…そうですか。分かりました",3200400,243200400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200401,"でも、もし何か分かったら、教えていただけますか？",3200401,243200401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200402,"白い大きなリボンをした、小さな女の子です",3200402,243200402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200403,"…大事な私の妹なんです…",3200403,243200403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200500,"…ああ、どうされましたか？",3200500,243200500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200501,"もしかして、妹のこと、何か分かりましたか？",3200501,243200501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4200600,"ヒエッ！",3200600,243200600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300000,"…あなた、よそ者よね？",3300000,243300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300001,"でも、獣狩りの最中に出歩くなんて…命が惜しければ、やめなさい",3300001,243300001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300002,"さもなければ、殺されるか、あなたも感染してしまうかよ…",3300002,243300002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300100,"分からない人ね。獣の病は、この街の問題なの",3300100,243300100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300101,"あなたが、狩りの真似事をする必要はないわ…",3300101,243300101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300102,"こんなおぞましいこと、する必要ないのよ…",3300102,243300102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300200,"ああ、あなただったのね…",3300200,243300200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300201,"…",3300201,243300201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300202,"…ありがとう、助かったわ",3300202,243300202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300203,"今回の流行は異常よ。今まで、こんなに酷いことはなかった",3300203,243300203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300204,"一体何人が、感染してしまったのか",3300204,243300204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300205,"…もう、あなたのようなよそ者にも、頼った方がいいのかもしれない",3300205,243300205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300206,"これを渡しておくわ。ハンターとして助けが受けられるように",3300206,243300206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300207,"…ごめんなさい、これは私たちの問題なのに…",3300207,243300207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300300,"…ひとつ忠告させて",3300300,243300300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300301,"あなた、東街に行きたいんでしょう？",3300301,243300301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300302,"東街に通じる大橋は、封鎖されているわ",3300302,243300302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300303,"おそらく、教会の処刑人も出てきてる。近づかない方がいい",3300303,243300303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300304,"そして、東街にいたるもうひとつの道、下水路は、ガスコイン神父の縄張りよ",3300304,243300304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300305,"神父は優秀なハンターだけど…獣狩りでは、なんていうか、少しおかしくなるの",3300305,243300305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300306,"だから、注意して。あまり刺激しないように",3300306,243300306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300307,"特に、火はダメ。神父は、火を嫌って…",3300307,243300307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300308,"いえ、とても恐れているから…",3300308,243300308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300309,"あんなことがあったのだもの、仕方ないと思うわ…",3300309,243300309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300400,"…キリがないわ",3300400,243300400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300401,"みんな、みんな、獣になっている。何人殺せばいいってのよ",3300401,243300401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300402,"もう、頭がおかしくなりそうよ…",3300402,243300402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300403,"ああ、あの子は無事でいるのかしら…",3300403,243300403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300404,"…無事でいてね…お願いよ…",3300404,243300404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300500,"…ああ、ああ…",3300500,243300500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300501,"…どうしているの？私のかわいいエレメール…（すすり泣くように）",3300501,243300501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300600,"（戦闘用の掛け声
　斬りつける、息を吐く（「フン！」）など）",3300600,243300600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300700,"（殴りつけられたとき/斬りつけられたときの悲鳴を幾つか
　斬りつけられる、ショットガンなどで撃たれるなど）",3300700,243300700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300800,"（死亡時の断末魔
　グウッと唸り倒れる、絶叫と共にこと切れる、など）",3300800,243300800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300900,"やめなさい！",3300900,243300900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300901,"あなた、まだ人であれば、私の声を聞いて！",3300901,243300901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4300902,"ねえ！やめて！",3300902,243300902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4301000,"…もう、感染してしまったのね",3301000,243301000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4301001,"だったら、仕方ないわ",3301001,243301001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4301002,"…狩るだけよ",3301002,243301002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4301100,"…こんなこと、どれだけ続ければいいのかしら…",3301100,243301100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4301101,"今回は、異常よ…",3301101,243301101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400000,"うお、おう、誰か聞いてくれるのかい",3400000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400001,"うお、おう、うおおおーい",3400001,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400002,"もうこの街はおしまいさ。ようやく報いを受けたのさ",3400002,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400003,"谷街を焼き、患者を焼き、俺の妻と子供たちを、獣と焼いた報いなのさあ！",3400003,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400004,"ああ愉快、これが聖杯の呪いというものさ！",3400004,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400005,"ぎゃははははは、うおおおーい",3400005,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400100,"うお、おう、まだまだ聞いてくれるのかい",3400100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400101,"炎が見える。燃える音が聞こえる。肉の焼けるいい匂いだ",3400101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400102,"この街も、やがては同じ運命さ。谷街の徴、聖杯が、きっと奴らを呪うのさ",3400102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400103,"大いなる、古い神の呪いなのさあ！",3400103,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400104,"ぎゃははははは、うおおおーい",3400104,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400200,"うお、おう、おう、うおう",3400200,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400201,"俺は知ってる、知っているんだ",3400201,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400202,"我が谷街の獣ども、あれこそが、人本来の姿なのさ",3400202,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400203,"それこそが、古い神の血の仕業なのさ",3400203,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400204,"ああ、だが、なぜに俺は選ばれぬ！",3400204,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400205,"俺ばかりが人、井戸の底か！",3400205,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400206,"井戸の底なのかあああああ！",3400206,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400300,"聖杯の墓を侵すなかれ。聖杯の墓を侵すなかれ",3400300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400301,"白く虚ろな墓守が、ぐにゃりぐにゃりと吼えるように",3400301,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400302,"聖杯の墓を侵すなかれ。聖杯の墓を侵すなかれ",3400302,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400303,"血族よ。汝血を、求るなかれ",3400303,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4400304,"汝血を、求るなかれ",3400304,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4500000,"ああ、よかった。あなた、目が覚めたのね？でも、まだ無理はしない方がいいわ",3500000,243500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
4500001,"施術から1ヶ月も眠っていたの、体だって、まだ慣れてはいないでしょう？",3500001,243500001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
