ID,Description,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,atkSuperArmorCorrection,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,atkSuperArmor,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,atkSize,defMaterial,defSfxMaterial,hitSourceType,throwFlag,disableGuard:1,disableStaminaAttack:1,disableHitSpEffect:1,IgnoreNotifyMissSwingForAI:1,repeatHitSfx:1,isArrowAtk:1,isGhostAtk:1,isDisableNoDamage:1,atkPow_forSfxSe,atkDir_forSfxSe,opposeTarget:1,friendlyTarget:1,selfTarget:1,isChargeAtk:1,isShareHitList:1,isCheckObjPenetration:1,regainableSlotId,deathcauseId,decalId1,decalId2,appearAiSoundId,hitAiSoundId,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale
500262,"c5000_教区長_棒高跳び（大）2撃目【右手】",1.0,0.0,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,200,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
500270,"c5000_教区長_左腕ラッシュ1撃目",1.2999999523162842,0.0,0.0,0.0,1.600000023841858,0.0,-1,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,140,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500271,"c5000_教区長_左腕ラッシュ2撃目",1.2999999523162842,0.0,0.0,0.0,2.700000047683716,0.0,-1,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,140,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
500272,"c5000_教区長_左腕ラッシュ3撃目",1.2999999523162842,1.2999999523162842,0.0,0.0,2.5,0.0,-1,-1,-1,-1,-1,2,12,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,140,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
500273,"c5000_教区長_左腕ラッシュ4撃目",1.2999999523162842,1.2999999523162842,0.0,0.0,2.5,0.0,-1,-1,-1,-1,-1,2,12,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,190,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
500280,"c5000_教区長_近接掌底",1.2999999523162842,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,130,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500290,"c5000_教区長_近接追加払い",1.2000000476837158,0.0,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,100,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
500300,"c5000_教区長_棒高跳び（小）1撃目【左手】",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,140,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500301,"c5000_教区長_棒高跳び（小）着地【着地】",2.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,50,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,160,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500302,"c5000_教区長_棒高跳び（小）2撃目【右手】",1.0,0.0,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,190,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500310,"c5000_教区長_バクステ攻撃 左手",1.2000000476837158,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,80,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500311,"c5000_教区長_バクステ攻撃 着地",2.0,0.0,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,51,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,150,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500320,"c5000_教区長_両手ぶんまわし【右手】",1.0,0.0,0.0,0.0,1.2000000476837158,0.0,-1,-1,-1,-1,-1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,140,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
500321,"c5000_教区長_両手ぶんまわし【左手】",1.2999999523162842,0.0,0.0,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,140,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
500330,"c5000_教区長_近接右フック",1.0,0.0,0.0,0.0,1.2000000476837158,0.0,-1,-1,-1,-1,-1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,140,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
500340,"c5000_教区長_近接左フック",1.2999999523162842,0.0,0.0,0.0,1.2000000476837158,0.0,-1,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,160,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
500600,"c5000_教区長_攻撃からの投げ１",0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
500610,"c5000_教区長_ラッシュ投げ1撃目",0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500611,"c5000_教区長_ラッシュ投げ2撃目",0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500612,"c5000_教区長_ラッシュ投げ3撃目",0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500613,"c5000_教区長_ラッシュ投げ4撃目",0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
500700,"c5000_教区長_OBJ破壊用",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,160,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
500800,"c5000_教区長_登場演出用",4.0,0.0,0.0,0.0,4.0,0.0,-1,-1,-1,-1,-1,203,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,999,100,0,999,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501000,"c5010_炎の獣_噛み付き攻撃1",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,7,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,148,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
501001,"c5010_炎の獣_噛み付き攻撃2",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,7,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,156,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
501002,"c5010_炎の獣_噛み付き攻撃3",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,7,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,164,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
501003,"c5010_炎の獣_噛み付き攻撃4",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,7,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,172,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501010,"c5010_炎の獣_右前足攻撃",1.0,0.0,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,84,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501011,"c5010_炎の獣_左前足攻撃",1.0,0.0,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,84,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501020,"c5010_炎の獣_地団駄1",1.5,1.2999999523162842,1.2999999523162842,0.0,2.0,0.0,421,-1,-1,-1,-1,7,1,2,0,5,11,12,0,0,0,0,0,0,0,0,0,0,0,269,0,217,0,148,100,0,999,0,200,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501021,"c5010_炎の獣_地団駄2",1.5,1.2999999523162842,1.2999999523162842,0.0,2.0,0.0,421,-1,-1,-1,-1,7,1,2,0,5,11,12,0,0,0,0,0,0,0,0,0,0,0,269,0,217,0,164,100,0,999,0,200,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501030,"c5010_炎の獣_突撃1",1.5,0.0,0.0,0.0,4.0,0.0,421,-1,-1,-1,-1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,200,0,276,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501031,"c5010_炎の獣_突撃2",1.5,0.0,0.0,0.0,4.0,0.0,421,-1,-1,-1,-1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,200,0,276,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501035,"c5010_炎の獣_飛びつき噛み付き",1.5,0.0,0.0,0.0,4.0,0.0,-1,-1,-1,-1,-1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,276,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
501040,"c5010_炎の獣_炎薙ぎ1",1.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,84,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501041,"c5010_炎の獣_炎薙ぎ1（炎）",0.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501042,"c5010_炎の獣_炎薙ぎ2",1.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,84,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501043,"c5010_炎の獣_炎薙ぎ2（炎）",0.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501050,"c5010_炎の獣_溶岩産み",0.0,0.0,0.0,0.0,0.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501060,"c5010_炎の獣_熱血攻撃（中 先発）",0.0,0.0,0.0,0.0,1.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,52,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501061,"c5010_炎の獣_熱血攻撃（中 中継ぎ）",0.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,84,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501062,"c5010_炎の獣_熱血攻撃（中 抑え）",0.0,0.0,0.0,0.0,4.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,148,100,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501065,"c5010_炎の獣_熱血攻撃（大 先発）",0.0,0.0,0.0,0.0,1.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,52,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501066,"c5010_炎の獣_熱血攻撃（大 中継ぎ）",0.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,84,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501067,"c5010_炎の獣_熱血攻撃（大 抑え）",0.0,0.0,0.0,0.0,4.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,148,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501070,"c5010_炎の獣_部位破壊復帰（頭 先発）",0.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,52,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501071,"c5010_炎の獣_部位破壊復帰（頭 中継ぎ）",0.0,0.0,0.0,0.0,1.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,36,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501072,"c5010_炎の獣_部位破壊復帰（頭 抑え）",0.0,0.0,0.0,0.0,4.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,84,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501080,"c5010_炎の獣_部位破壊復帰（足 先発）",0.0,0.0,0.0,0.0,1.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,52,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501081,"c5010_炎の獣_部位破壊復帰（足 中継ぎ）",0.0,0.0,0.0,0.0,2.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,84,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501082,"c5010_炎の獣_部位破壊復帰（足 抑え）",0.0,0.0,0.0,0.0,4.0,0.0,421,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,148,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501090,"c5010_炎の獣_右前足",1.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501091,"c5010_炎の獣_左前足",1.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501092,"c5010_炎の獣_右後足",1.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501093,"c5010_炎の獣_左後足",1.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
501100,"c5010_炎の獣_足踏み1（右前足）",1.5,0.0,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,84,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
501101,"c5010_炎の獣_足踏み1（左後足）",1.5,0.0,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,84,100,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
