ID,Description,sortId,wanderingEquipId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,fixPrice,basicPrice,sellValue,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,materialSetId,partsDamageRate,corectSARecover,originEquipPro,originEquipPro1,originEquipPro2,originEquipPro3,originEquipPro4,originEquipPro5,originEquipPro6,originEquipPro7,originEquipPro8,originEquipPro9,originEquipPro10,originEquipPro11,originEquipPro12,originEquipPro13,originEquipPro14,originEquipPro15,faceScaleM_ScaleX,faceScaleM_ScaleZ,faceScaleM_MaxX,faceScaleM_MaxZ,faceScaleF_ScaleX,faceScaleF_ScaleZ,faceScaleF_MaxX,faceScaleF_MaxZ,qwcId,equipModelId,iconIdM,iconIdF,knockBack,knockbackBounceRate,durability,durabilityMax,saDurability,defFlickPower,defensePhysics,defenseMagic,defenseFire,defenseThunder,defenseSlash,defenseBlow,defenseThrust,resistPoison,resistDisease,resistBlood,resistCurse,reinforceTypeId,compTrophySedId,shopLv,knockbackParamId,flickDamageCutRate,equipModelCategory,equipModelGender,protectorCategory,defenseMaterial,defenseMaterialSfx,partsDmgType,defenseMaterial_Weak,defenseMaterialSfx_Weak,isDeposit:1,headEquip:1,bodyEquip:1,armEquip:1,legEquip:1,useFaceScale:1,invisibleFlag00:1,invisibleFlag01:1,invisibleFlag02:1,invisibleFlag03:1,invisibleFlag04:1,invisibleFlag05:1,invisibleFlag06:1,invisibleFlag07:1,invisibleFlag08:1,invisibleFlag09:1,invisibleFlag10:1,invisibleFlag11:1,invisibleFlag12:1,invisibleFlag13:1,invisibleFlag14:1,invisibleFlag15:1,invisibleFlag16:1,invisibleFlag17:1,invisibleFlag18:1,invisibleFlag19:1,invisibleFlag20:1,invisibleFlag21:1,invisibleFlag22:1,invisibleFlag23:1,invisibleFlag24:1,invisibleFlag25:1,invisibleFlag26:1,invisibleFlag27:1,invisibleFlag28:1,invisibleFlag29:1,invisibleFlag30:1,invisibleFlag31:1,invisibleFlag32:1,invisibleFlag33:1,invisibleFlag34:1,invisibleFlag35:1,invisibleFlag36:1,invisibleFlag37:1,invisibleFlag38:1,invisibleFlag39:1,invisibleFlag40:1,invisibleFlag41:1,invisibleFlag42:1,invisibleFlag43:1,invisibleFlag44:1,invisibleFlag45:1,invisibleFlag46:1,invisibleFlag47:1,disableMultiDropShare:1,simpleModelForDlc:1,isGuestDrop:1,shotDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,resistTherianthrope,invisibleFlag48:1,invisibleFlag49:1,invisibleFlag50:1,invisibleFlag51:1,invisibleFlag52:1,invisibleFlag53:1,invisibleFlag54:1,invisibleFlag55:1,invisibleFlag56:1,invisibleFlag57:1,invisibleFlag58:1,invisibleFlag59:1,invisibleFlag60:1,invisibleFlag61:1,invisibleFlag62:1,repositoryCategory,trophySeqId
190000,"悪夢の主_頭",220000,710000,-1,-1,-1,750,200,6000,2.5,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6300,2140,2144,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,13,2,0,-1,-1,1,0,5,3,0,57,59,0,63,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9700000286102295,0.9399999976158142,0.9800000190734863,0.9900000095367432,0.9599999785423279,0.9800000190734863,0.9900000095367432,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,-1
191000,"悪夢の主_胴",220010,661000,-1,-1,-1,750,200,11200,3.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6300,2141,2145,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,31,35,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8999999761581421,0.9300000071525574,0.9300000071525574,0.9300000071525574,0.8600000143051147,0.9399999976158142,0.9300000071525574,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
193000,"悪夢の主_脚",220030,723000,-1,-1,-1,750,200,4800,2.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6300,2143,2147,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,18,19,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9399999976158142,0.949999988079071,0.949999988079071,0.949999988079071,0.9300000071525574,0.949999988079071,0.949999988079071,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1
200000,"拠点老人_頭",170000,940000,-1,-1,-1,750,200,4900,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6400,2148,2151,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,12,17,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.949999988079071,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9700000286102295,0.9599999785423279,0.9700000286102295,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-1
201000,"拠点老人_胴",170010,981000,-1,-1,-1,750,200,11900,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6400,2149,2152,0,0,1,0,0,0,0,0,0,0,0,0,0,33,1,37,52,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8999999761581421,0.8999999761581421,0.9200000166893005,0.9200000166893005,0.949999988079071,0.9200000166893005,0.9300000071525574,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
203000,"拠点老人_脚",170030,723000,-1,-1,-1,750,200,4900,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6400,2150,2153,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,21,29,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9399999976158142,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
210000,"狂った邪教徒_頭",210000,730000,-1,-1,-1,750,200,3000,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6500,2154,2158,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,17,1,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9599999785423279,0.9599999785423279,0.9700000286102295,0.9599999785423279,0.9399999976158142,0.949999988079071,0.949999988079071,9,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,3,-1
211000,"狂った邪教徒_胴",210010,611000,-1,-1,-1,750,200,6000,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6500,2155,2159,0,0,1,0,0,0,0,0,0,0,0,0,0,59,1,52,4,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9200000166893005,0.9200000166893005,0.9300000071525574,0.9200000166893005,0.8799999952316284,0.8899999856948853,0.8899999856948853,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
212000,"狂った邪教徒_腕",210020,732000,-1,-1,-1,750,200,3000,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6500,2156,2160,0,0,1,0,0,0,0,0,0,0,0,0,0,29,1,27,1,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.949999988079071,0.9399999976158142,0.9399999976158142,0.9399999976158142,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
213000,"狂った邪教徒_脚",210030,703000,-1,-1,-1,750,200,3000,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6500,2157,2161,0,0,1,0,0,0,0,0,0,0,0,0,0,33,1,29,2,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079071,0.949999988079071,0.949999988079071,0.9399999976158142,0.9300000071525574,0.9599999785423279,0.9399999976158142,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1
220000,"人形のヒロイン_頭",270000,740000,-1,-1,-1,750,200,7000,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7000,2162,2166,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,10,13,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9800000190734863,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.9800000190734863,0.9700000286102295,0.9800000190734863,10,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,3,-1
221000,"人形のヒロイン_胴",270010,741000,-1,-1,-1,750,200,14000,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7000,2163,2167,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,31,38,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.9599999785423279,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9599999785423279,0.949999988079071,0.9599999785423279,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
222000,"人形のヒロイン_腕",270020,982000,-1,-1,-1,750,200,7000,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7000,2164,2168,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,16,20,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9599999785423279,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9599999785423279,0.949999988079071,0.9599999785423279,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
223000,"人形のヒロイン_脚",270030,743000,-1,-1,-1,750,200,7000,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7000,2165,2169,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,18,22,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.949999988079071,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.949999988079071,0.9399999976158142,0.949999988079071,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1
230000,"初期装備_頭",290000,750000,-1,-1,-1,750,200,150,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,8000,2170,2174,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,6,8,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9700000286102295,0.9800000190734863,0.9700000286102295,0.9800000190734863,0.9800000190734863,0.9700000286102295,0.9700000286102295,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,3,-1
231000,"初期装備_胴",290010,751000,-1,-1,-1,750,200,300,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,8000,2171,2175,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,19,27,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.949999988079071,0.9399999976158142,0.9399999976158142,0.9599999785423279,0.9599999785423279,0.9399999976158142,0.9399999976158142,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
232000,"初期装備_腕",290020,762000,-1,-1,-1,750,200,150,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,8000,2172,2176,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,10,14,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9700000286102295,0.9700000286102295,0.9599999785423279,0.9700000286102295,0.9599999785423279,0.9599999785423279,0.9599999785423279,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
233000,"初期装備_脚",290030,723000,-1,-1,-1,750,200,150,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,8000,2173,2177,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,11,16,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9599999785423279,0.9599999785423279,0.949999988079071,0.9599999785423279,0.949999988079071,0.949999988079071,0.949999988079071,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1
241000,"隠密_胴",140010,991000,-1,-1,-1,750,200,2100,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,1300,2179,2183,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,45,60,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8899999856948853,0.8999999761581421,0.8899999856948853,0.9200000166893005,0.9300000071525574,0.949999988079071,0.9300000071525574,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
242000,"隠密_腕",140020,682000,-1,-1,-1,750,200,700,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,1300,2180,2184,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,24,28,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9599999785423279,0.9599999785423279,0.9399999976158142,0.949999988079071,0.949999988079071,0.9599999785423279,0.949999988079071,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
243000,"隠密_脚",140030,983000,-1,-1,-1,750,200,700,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,1300,2181,2185,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,26,30,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9399999976158142,0.9399999976158142,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
250000,"古城ボス_頭",250000,790000,-1,-1,-1,750,200,35000,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,5100,2186,2186,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,7,4,0,-1,-1,1,0,5,0,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9300000071525574,0.9599999785423279,0.9700000286102295,0.9800000190734863,0.949999988079071,0.9700000286102295,0.9800000190734863,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,-1
260000,"連盟_頭_テキスト違い",153000,470000,-1,-1,-1,750,200,15000,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9400,2237,2237,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,10,13,0,-1,-1,1,0,5,3,0,56,56,0,63,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.949999988079071,0.9399999976158142,0.9800000190734863,0.949999988079071,0.9800000190734863,0.9700000286102295,1.0,23,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,-1
270000,"不死の巡礼者（フード無）_頭",80001,930000,-1,-1,-1,750,200,810,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,1410,2192,2193,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,7,9,0,-1,-1,1,0,5,3,0,59,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9800000190734863,0.9399999976158142,0.9599999785423279,0.9900000095367432,0.9800000190734863,0.9700000286102295,0.9900000095367432,12,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,-1
280000,"旧都市ハンター_頭",11000,920000,-1,-1,-1,750,200,420,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,2300,2194,2196,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,13,10,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9800000190734863,0.9700000286102295,0.9300000071525574,0.9599999785423279,0.9800000190734863,0.9700000286102295,0.9599999785423279,8,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-1
281000,"旧都市ハンター_胴",10011,921000,-1,-1,-1,750,200,420,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,2300,2195,2197,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,33,56,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8899999856948853,0.8899999856948853,0.8999999761581421,0.9200000166893005,0.9599999785423279,0.8899999856948853,0.9300000071525574,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
290000,"教会の下僕(白）_頭",60000,980000,-1,-1,-1,750,200,240,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4600,2198,2202,0,0,1,0,0,0,0,0,0,0,0,0,0,21,1,18,3,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9399999976158142,0.9700000286102295,0.9599999785423279,0.9599999785423279,0.9399999976158142,0.9399999976158142,0.9399999976158142,12,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,-1
291000,"教会の下僕(白）_胴",60010,981000,-1,-1,-1,750,200,480,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4600,2199,2203,0,0,1,0,0,0,0,0,0,0,0,0,0,63,1,55,11,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8799999952316284,0.9200000166893005,0.9200000166893005,0.8899999856948853,0.8899999856948853,0.8999999761581421,0.8899999856948853,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
293000,"教会の下僕(白）_脚",60030,633000,-1,-1,-1,750,200,240,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4600,2201,2205,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,31,7,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9200000166893005,0.949999988079071,0.9599999785423279,0.949999988079071,0.9300000071525574,0.9399999976158142,0.9399999976158142,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1
