ID,Description,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,Material_Size,launchConditionType,FollowType:3,EmittePosType:3,isAttackSFX:1,isEndlessHit:1,isPenetrateMap:1,isHitBothTeam:1,isUseSharedHitList:1,isUseMultiDmyPolyIfPlace:1,attachEffectType:2,isHitForceMagic:1,isIgnoreSfxIfHitWater:1,isIgnoreMoveStateIfHitWater:1,isHitDarkForceMagic:1,isInheritEffectToChild:1,isInheritSpeedToChild:1
514201,"c5141_邪神（大）_邪眼_TR専用（子）",514200,-1,-1,-1,0.20000000298023224,999.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,4690,5280,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
515000,"c5150_邪眼【親】",515000,-1,-1,-1,0.10000000149011612,999.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,515001,4690,5280,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
515001,"c5150_邪眼【子】",515000,-1,-1,-1,0.20000000298023224,999.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,4690,5280,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
540020,"c5400_悪夢を継ぐ者_魔法（雨）_昇天1",0,654001,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,-1.0,10.0,0.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,540021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,1,0,4,3,0,6,0,254,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
540021,"c5400_悪夢を継ぐ者_魔法（雨）_降雨1",540020,654002,654003,-1,2.5,0.0,0.0,5.0,5.0,10.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.699999988079071,-1.0,0.0,0.0,10.0,1.2000000476837158,0.0,0,0,540026,2150,0,0,0,0,20,30,-80,18,36,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,255,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
540022,"c5400_悪夢を継ぐ者_魔法（雨）_昇天2",0,654001,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,-1.0,10.0,0.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,540023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,1,0,4,3,0,6,0,254,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
540023,"c5400_悪夢を継ぐ者_魔法（雨）_降雨2",540020,654002,654003,-1,2.5,0.0,0.0,5.0,5.0,10.0,3.5,0.0,0.0,32.0,0.0,1.0,0.0,0.699999988079071,-1.0,0.0,0.0,10.0,1.2000000476837158,0.0,0,0,540026,2150,0,0,0,0,20,30,-80,18,40,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,255,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
540024,"c5400_悪夢を継ぐ者_魔法（雨）_昇天3",0,654001,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,-1.0,10.0,0.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,540025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,1,0,4,3,0,6,0,254,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
540025,"c5400_悪夢を継ぐ者_魔法（雨）_降雨3",540020,654002,654003,-1,2.5,0.0,0.0,5.0,5.0,10.0,4.0,0.0,0.0,32.0,0.0,1.0,0.0,0.699999988079071,-1.0,0.0,0.0,10.0,1.2000000476837158,0.0,0,0,540026,2150,0,0,0,0,20,30,-80,18,46,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,255,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
540026,"c5400_悪夢を継ぐ者_魔法（雨）_着弾",540020,-1,-1,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100000023841858,-1.0,0.0,0.0,0.0,1.2000000476837158,0.0,0,0,-1,2150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
540030,"c5400_悪夢を継ぐ者_魔法（シャボン）_シャボン玉",0,654006,654008,-1,10.0,0.0,0.0,-0.4000000059604645,-0.10000000149011612,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,540031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,254,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
540031,"c5400_悪夢を継ぐ者_魔法（シャボン）_シャボンレーザー",540030,654007,654009,-1,2.5,0.0,0.0,5.0,5.0,10.0,5.0,0.0,0.0,32.0,0.0,1.0,0.0,0.699999988079071,-1.0,0.0,0.0,10.0,1.2000000476837158,0.0,0,0,540032,2150,0,0,0,0,20,30,-80,18,36,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
540032,"c5400_悪夢を継ぐ者_魔法（シャボン）_着弾",540030,-1,-1,-1,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100000023841858,-1.0,0.0,0.0,0.0,1.2000000476837158,0.0,0,0,-1,2150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
540040,"c5400_悪夢を継ぐ者_見つめる",540040,-1,654061,-1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,0.0,0.10000000149011612,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,5570,5572,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,1,0,4,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
542080,"c5420_悪夢を継ぐ者（最終形態）_空中魔法_ダミー1",0,0,0,-1,0.6499999761581421,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,542083,0,0,0,0,0,7,0,120,78,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
542081,"c5420_悪夢を継ぐ者（最終形態）_空中魔法_ダミー2",0,0,0,-1,0.800000011920929,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,542083,0,0,0,0,0,9,0,-90,66,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
542082,"c5420_悪夢を継ぐ者（最終形態）_空中魔法_ダミー3",0,0,0,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,57.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,542083,0,0,0,0,0,10,0,0,98,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
542083,"c5420_悪夢を継ぐ者（最終形態）_空中魔法_本体",542080,654201,654201,-1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.4000000953674316,-1.0,0.0,0.0,0.0,1.2000000476837158,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
550100,"c5501_レッサーデーモンの左首_火球",550100,655001,655002,-1,3.0,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,75,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,120,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550110,"c5501_レッサーデーモンの左首_火球（3連）",550110,655001,655002,-1,3.0,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,75,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,120,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550120,"c5501_レッサーデーモンの左首_火球（大）",550120,655011,655012,-1,3.0,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,75,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,120,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
551104,"c5510_レッサーデーモン（死と闇）_闇魔法1",4,655101,-1,-1,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,5630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552100,"c5521_レッサーデーモンバリエーションの左首_ブレス（近）",552100,655210,655211,-1,0.4000000059604645,5.0,0.03999999910593033,0.0,0.0,0.0,10.0,0.0,0.0,25.0,6.0,0.0,0.0,0.30000001192092896,0.4000000059604645,0.4000000059604645,0.0,0.0,1.2000000476837158,0.5,0,0,-1,0,0,0,0,0,3,0,-13,10,0,0,0,0,0,0,0,-18,180,1,100,4,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
552101,"c5521_レッサーデーモンバリエーションの左首_ブレス（近）子",552100,655210,655211,-1,0.4000000059604645,5.0,0.03999999910593033,0.0,0.0,0.0,10.0,0.0,0.0,25.0,6.0,0.0,0.0,0.30000001192092896,0.4000000059604645,0.4000000059604645,0.0,0.0,1.2000000476837158,0.5,0,0,-1,0,0,0,0,0,3,0,-13,10,0,0,0,0,0,0,0,0,180,1,100,4,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
552110,"c5521_レッサーデーモンバリエーションの左首_ブレス（遠）",552110,655212,655211,-1,0.8999999761581421,5.0,0.03999999910593033,0.0,0.0,10.0,10.0,0.0,0.0,25.0,6.0,0.0,0.0,0.30000001192092896,1.7000000476837158,0.8999999761581421,0.0,10.0,1.2000000476837158,0.5,0,0,-1,0,0,0,0,0,1,10,5,0,0,0,0,0,0,0,0,0,180,1,100,4,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
552120,"c5521_レッサーデーモンバリエーションの左首_ブレス（広）",552120,655210,655211,-1,0.5,5.0,0.03999999910593033,0.0,0.0,0.0,9.0,0.0,0.0,25.0,6.0,0.0,0.0,0.30000001192092896,1.2000000476837158,0.699999988079071,0.0,0.0,1.5,0.10000000149011612,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12,0,1,100,4,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
700008,"c7000_アバターA（魔法）_右手 魔法 火線",416200,610101,610102,-1,3.0,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700009,"c7000_アバターA（魔法）_右手 魔法 火球【弾】",700009,610111,610112,-1,3.0,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700023,"c7000_アバターA_瓶を投げる",700020,12520,12521,12522,30.0,40.0,0.0,0.5,9.0,0.0,10.0,2.0,-2.0,50.0,0.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,45,0,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
700025,"c7000_アバターA（回復）_回復アイテム",1,20173,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,5900,0,-1,5900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
700030,"c7000_アバターA_周囲強化",1,-1,-1,-1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,5645,4670,5622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
710000,"c7100_廃墟ガトリング_弾丸",710000,626216,626217,0,2.299999952316284,0.0,0.019999999552965164,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.25,-1.0,0.0,0.0,1.0,0.4000000059604645,0.0,0,0,710001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,90,0,0,4,1,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
710001,"c7100_廃墟ガトリング_着弾",710000,626217,-1,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.4000000059604645,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
750060,"c7500 敵アバター投射魔法",750060,675001,675002,-1,0.699999988079071,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,60,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750070,"c7500 敵アバター投射魔法(右手)",750070,675004,675005,-1,0.699999988079071,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,60,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750071,"c7500 敵アバター投射魔法(左手)",750071,675004,675005,-1,0.699999988079071,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,60,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750080,"c7500 敵アバター飛沫魔法1",750080,675007,675008,-1,0.6000000238418579,3.0,0.0,0.0,-25.0,0.0,10.0,10.0,-10.0,10.0,10.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
750200,"c7500_敵アバター_捕まえる発火部分【弾】",750200,-1,-1,-1,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,750201,421,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,30,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750201,"c7500_敵アバター_捕まえる発火部分【着弾】",750201,621605,-1,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.8999999761581421,0.30000001192092896,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
750210,"c7500_敵アバター_叩きつける（発火部分）_延焼効果弾丸",750210,0,915,-1,4.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,750211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-90,0,1,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750211,"c7500_敵アバター_叩きつける（発火部分）_延焼効果着弾",750211,0,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.299999952316284,0.5,0.0,0.0,0.5,0.0,0,0,-1,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
750701,"c7500_敵アバター_叩きつける（発火部分）_チロチロ延焼判定弾（ダメージあり）",750211,-1,-1,-1,0.05000000074505806,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,1.5,0.0,0,0,750702,0,0,0,0,0,12,0,0,15,155,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
750702,"c7500_敵アバター_叩きつける（発火部分）_チロチロ延焼本体（ダメージあり）",750211,-1,911,-1,0.14000000059604645,10.0,0.0,100.0,100.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.10000000149011612,0.20000000298023224,0.10000000149011612,0.0,0.0,1.5,0.0,0,0,750703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
750703,"c7500_敵アバター_叩きつける（発火部分）_チロチロ延焼拡散（ダメージあり）",750211,-1,911,-1,0.20000000298023224,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,1.5,0.0,0,0,750704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-70,0,1,0,2,1,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
750704,"c7500_敵アバター_叩きつける（発火部分）_拡散1（ダメージあり）",750211,-1,910,-1,0.20000000298023224,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.3499999940395355,-1.0,0.0,0.0,0.0,1.5,0.0,0,0,750705,0,0,0,0,0,1,0,-80,0,0,0,0,0,0,0,0,-40,0,1,0,2,2,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
750705,"c7500_敵アバター_叩きつける（発火部分）_拡散2（ダメージあり）",750211,-1,910,-1,0.20000000298023224,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.3499999940395355,-1.0,0.0,0.0,0.0,1.5,0.0,0,0,750706,0,0,0,0,0,1,0,-74,0,0,0,0,0,0,0,0,-30,0,1,0,2,2,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
750706,"c7500_敵アバター_叩きつける（発火部分）_拡散3（ダメージあり）",750211,-1,910,-1,0.20000000298023224,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.3499999940395355,-1.0,0.0,0.0,0.0,1.5,0.0,0,0,750707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-30,0,1,0,2,2,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
750707,"c7500_敵アバター_叩きつける（発火部分）_拡散4（ダメージあり）",750211,-1,910,-1,0.20000000298023224,0.0,0.0,0.0,30.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.3499999940395355,-1.0,0.0,0.0,0.0,1.5,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,2,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
805040,"c8050_拠点老人（覚醒）_射撃（親）",805040,680501,680502,0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,999.0,0.0,0.0,0,0,805041,0,0,0,0,0,4,60,0,0,5,0,0,0,0,0,0,-5,45,0,0,4,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805041,"c8050_拠点老人（覚醒）_射撃（子）",805040,680501,680502,0,0.4000000059604645,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,999.0,0.0,0.0,0,0,805042,0,0,0,0,0,5,20,-10,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805042,"c8050_拠点老人（覚醒）_射撃（着弾）",805040,680502,-1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
805060,"c8050_拠点老人（覚醒）_崩し射撃",805060,680511,680512,0,1.5,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,55.0,0.0,0.0,0.12999999523162842,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,805061,50,51,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,60,0,0,4,1,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
805061,"c8050_拠点老人（覚醒）_崩し射撃（着弾）",805060,680512,-1,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,-1,50,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
805160,"c8050_拠点老人（覚醒）_斬鉄鎌（鎌）_ダミー_追跡1",805161,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,1.2000000476837158,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,805170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805161,"c8050_拠点老人（覚醒）_斬鉄鎌（鎌）_ダミー_追跡2",805161,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,1.2000000476837158,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,805171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805162,"c8050_拠点老人（覚醒）_斬鉄鎌（鎌）_ダミー_追跡3",805161,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,1.2000000476837158,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,805172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805163,"c8050_拠点老人（覚醒）_斬鉄鎌（鎌）_ダミー_追跡4",805161,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,1.2000000476837158,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,805173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805164,"c8050_拠点老人（覚醒）_斬鉄鎌（鎌）_ダミー_追跡5",805161,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,1.2000000476837158,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,805174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805165,"c8050_拠点老人（覚醒）_斬鉄鎌（鎌）_ダミー_追跡6",805161,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,1.2000000476837158,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,805175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805166,"c8050_拠点老人（覚醒）_斬鉄鎌（鎌）_ダミー_追跡7",805161,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,1.2000000476837158,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,805176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
