ID,Description,logicId,battleGoalID,nearDist,midDist,farDist,outDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_ToFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,eye_angX,eye_angY,ear_angX,ear_angY,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge:1,enableNaviFlg_LargeSpace:1,enableNaviFlg_Ladder:1,enableNaviFlg_Hole:1,enableNaviFlg_Door:1,enableNaviFlg_InSideWall:1,enableNaviFlg_Edge_Ordinary:1,eyeDist_forDark,battleStartDist_forDark,eyeDist_forPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,target_ArriveDist,point_ArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,goalID_ToInterest,changeStateAction_ToInterest,changeStateAction_ToNormal
311050,"悪霊　男(強化憑依)",10000,311050,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,30,150,130,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,15,10,10,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
311200,"悪霊　弾丸発射用ダミーキャラ",10000,311200,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,30,10,0,0,9999,9999,9999,5,10,20,150,150,20,0,0,100,0,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,15,10,10,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
312000,"悪霊 女　ダンジョン用",10000,312000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,3,150,130,6,5,10,20,150,150,30,0,0,100,25,70,80,90,180,0,0,0,0,0,2,3,0,0,0,1,1,1,1,0,0,0,0,15,15,10,5,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,101,3,0,0,0
312010,"悪霊 女　ダンジョン用　ストーカー",10000,312000,2.0,3.0,4.0,10.0,5.0,0,3000,0,0,0,30,10,0,100,9999,9999,9999,5,10,20,1200,1200,30,0,0,100,0,70,80,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,15,15,10,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,101,2,0,0,0
313000,"フレッシュゴーレム（先端剣＋肘剣）",10000,313000,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,10,6,0,0,75,50,6,5,10,20,150,150,10,0,0,100,100,45,60,90,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,7,8,5,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,4,100,2,0,0,0
313001,"フレッシュゴーレム（先端剣＋肘剣）_寝ている",10000,313000,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,0,6,0,1,75,50,6,5,10,20,150,150,10,0,0,100,100,0,0,90,180,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,6,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,4,100,0,0,0,0
313002,"フレッシュゴーレム（先端剣＋肘剣）_起きそう",10000,313000,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,6,6,0,1,75,50,6,5,10,20,150,150,10,0,0,100,100,180,180,90,180,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,8,3,6,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,4,100,0,0,0,0
313010,"フレッシュゴーレム（斧＋大砲）",10000,313010,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,53,6,0,0,75,50,6,5,10,20,150,150,30,0,0,100,100,45,14,90,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,7,8,5,6,0.0,0.0,20,20,1.0,1.0,0,0,0,2,0,4,100,2,0,0,0
313020,"フレッシュゴーレム（肉塊＋鉤）",10000,313020,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,10,6,0,0,75,50,6,5,10,20,150,150,10,0,0,100,100,45,60,90,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,7,8,5,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,4,100,2,0,0,0
313090,"フレッシュゴーレム（先端剣＋肘剣）【BOSS】",10000,313000,2.0,4.0,10.0,100.0,0.0,0,3000,0,0,0,15,10,0,100,9999,9999,9999,5,10,20,150,150,100,0,0,100,100,45,60,90,180,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,1,0,100,3,0,0,0
313091,"フレッシュゴーレム（斧＋大砲）【BOSS】",10000,313010,2.0,4.0,10.0,100.0,0.0,0,3000,0,0,0,30,10,0,100,9999,9999,9999,5,10,20,150,150,100,0,0,100,100,45,60,90,180,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,1,0,100,3,0,0,0
313092,"フレッシュゴーレム（肉塊＋鉤）【BOSS】",10000,313020,2.0,4.0,10.0,100.0,0.0,0,3000,0,0,0,15,10,0,100,9999,9999,9999,5,10,20,150,150,100,0,0,100,100,45,60,90,180,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,1,0,100,3,0,0,0
313900,"SP　フレッシュゴーレム（先端剣＋肘剣）_聖堂街A",10000,313000,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,19,1,0,0,75,50,6,5,10,20,150,150,20,0,0,100,100,45,25,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
313901,"SP　フレッシュゴーレム（先端剣＋肘剣）_聖堂街A　戦闘開始距離が短い",10000,313000,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,19,1,0,0,18,18,6,5,10,20,150,150,12,0,0,100,100,45,25,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
313902,"SP　フレッシュゴーレム（先端剣＋肘剣）_聖堂街A　広場用",10000,313000,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,19,1,0,0,30,25,6,5,10,20,150,150,12,0,0,100,100,45,25,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
313910,"SP　フレッシュゴーレム（斧＋大砲）_聖堂街A",10000,313010,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,30,1,0,0,75,50,6,5,10,20,150,150,30,0,0,100,100,45,25,90,180,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
313920,"SP　フレッシュゴーレム（肉塊＋鉤）_聖堂街A",10000,313020,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,19,1,0,0,75,50,6,5,10,20,150,150,20,0,0,100,100,45,25,90,180,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
313922,"SP　フレッシュゴーレム（肉塊＋鉤）_聖堂街A　　広場用",10000,313020,2.0,4.0,10.0,100.0,5.0,0,3000,0,0,0,19,1,0,0,30,25,6,5,10,20,150,150,20,0,0,100,100,45,25,90,180,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,7,12,5,8,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
400000,"闇堕ちハンター_ノコ曲剣（初期ノコ）",10000,400000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400001,"闇堕ちハンター_ノコ曲剣(初期曲剣)",10000,400001,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400002,"闇堕ちハンター_ノコ曲剣_銃特化(初期曲剣)",10000,400002,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,26,10,0,0,75,50,6,5,10,20,150,150,50,0,0,100,25,40,40,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,45,10,40,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400003,"闇堕ちハンター_ノコ曲剣&松明（初期配置ノコ）",400021,400000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400004,"闇堕ちハンター_ノコ曲剣&松明(初期曲剣)",400021,400001,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400005,"闇堕ちハンター_ノコ曲剣&松明（初期配置ノコ）_号令",400022,400003,1.5,3.5,24.0,24.0,5.0,0,3000,0,0,0,24,30,0,0,75,50,6,5,10,20,150,150,24,0,0,100,25,70,40,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400006,"闇堕ちハンター_ノコ曲剣&松明(初期曲剣)_号令",400022,400001,1.5,3.5,24.0,24.0,5.0,0,3000,0,0,0,24,10,0,0,75,50,6,5,10,20,150,150,24,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400007,"闇堕ちハンター_ノコ曲剣&松明（初期配置ノコ）_号令AI音なし",400023,400003,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,30,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400008,"闇堕ちハンター_ノコ曲剣&松明(初期曲剣)_号令AI音なし",400023,400001,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400009,"闇堕ちハンター_ノコ鞭（TGS②）",10000,400010,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400010,"闇堕ちハンター_ノコ鞭（初期配置ノコ）",10000,400010,1.5,3.5,10.0,20.0,0.0,0,3000,0,0,0,23,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400011,"闇堕ちハンター_ノコ鞭（初期配置鞭）",10000,400011,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,23,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400012,"闇堕ちハンター_ノコ鞭（初期配置ノコ）",10000,400010,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,30,20,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400013,"闇堕ちハンター_ノコ曲剣（初期ノコ）",10000,400000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,30,20,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400014,"闇堕ちハンター_ノコ鞭（走り込み薙ぎ）",10000,400010,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,23,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400015,"闇堕ちハンター_ノコ曲剣（走り込み斬り）",10000,400000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400016,"闇堕ちハンター_ノコ曲剣（走り込み斬り_空振り）",10000,400000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400017,"闇堕ちハンター_ノコ鞭（初期配置ノコ）",10000,400010,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400018,"闇堕ちハンター_ノコ曲剣_銃特化(初期曲剣)",10000,400002,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,5,10,0,0,75,50,6,5,10,20,150,150,50,0,0,100,25,10,10,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,5,10,5,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400019,"闇堕ちハンター_ノコ鞭（大横薙ぎ）",10000,400010,1.5,3.5,10.0,20.0,0.0,0,3000,0,0,0,23,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400020,"闇堕ちハンター_爆槌（初期配置片手）",400020,400020,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,15,10,10,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400022,"闇堕ちハンター_爆槌（初期配置片手）_松明下ろし状態",10000,400020,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400025,"闇堕ちハンター_ノコ曲剣（エース）",10000,400000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400026,"闇堕ちハンター_ノコ鞭（エース）",10000,400010,1.5,3.5,10.0,20.0,0.0,0,3000,0,0,0,23,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400027,"闇堕ちハンター_爆槌（エース）",400020,400020,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400028,"闇堕ちハンター_爆槌（エース）_松明下ろし状態",10000,400020,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
400099,"闇堕ちハンター_ノコ曲剣　遅延",10000,400000,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,15,10,0,0,75,50,6,5,10,20,150,150,17,0,0,100,25,70,35,90,180,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,10,10,7,6,5.0,15.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
401000,"処刑人（悪夢）_大斧",10000,401000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,120,120,30,0,0,100,0,70,45,90,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,15,18,10,12,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,4,100,2,0,0,0
401001,"処刑人（悪夢）_大斧",10000,401000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,120,120,30,0,0,100,0,70,45,90,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,15,18,10,12,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,4,100,2,0,0,0
401010,"処刑人（悪夢）_大砲",10000,401000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,30,0,0,100,0,70,45,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,15,18,10,12,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
401011,"処刑人（悪夢）_大砲　遅延",10000,401000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,40,10,0,0,75,50,6,5,10,20,150,150,40,0,0,100,0,70,45,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,15,18,10,12,30.0,45.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
402000,"時計塔患者A_輸血器具",402000,402000,1.5,3.5,10.0,20.0,5.0,0,3003,0,-1,0,20,10,0,0,75,50,6,5,10,20,45,45,17,0,0,100,50,25,30,90,180,0,0,20,0,0,1,3,1,0,0,1,1,1,1,0,0,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
402001,"時計塔患者A_輸血器具　初見演出用",402000,402000,1.5,3.5,10.0,20.0,5.0,0,3003,0,-1,0,20,10,0,0,75,50,6,5,10,20,45,45,17,0,0,100,50,25,30,90,180,0,0,20,0,0,1,3,1,0,0,1,1,1,1,0,0,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
402002,"時計塔患者A_輸血器具　音に反応",402000,402000,1.5,3.5,10.0,20.0,5.0,0,3003,0,-1,0,20,10,0,0,75,50,6,5,10,20,45,45,17,0,0,100,50,25,30,90,180,0,0,20,0,0,2,3,1,0,0,1,1,1,1,0,0,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
402003,"時計塔患者A_輸血器具　音に無反応",402000,402000,1.5,3.5,10.0,20.0,5.0,0,3003,0,-1,0,20,10,0,0,75,50,6,5,10,20,45,45,17,0,0,100,50,25,30,90,180,0,0,20,0,0,0,3,1,0,0,1,1,1,1,0,0,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,0,0,0,0
402005,"時計塔患者A_輸血器具　超感覚",402000,402000,1.5,3.5,10.0,20.0,5.0,0,3003,0,-1,0,20,10,0,15,75,50,6,5,10,20,45,45,17,0,0,100,50,25,30,90,180,0,0,20,0,0,3,3,1,0,0,1,1,1,1,0,0,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
402010,"時計塔患者A_腕瘤",402000,402010,1.5,3.5,10.0,20.0,5.0,0,3020,0,-1,0,16,10,0,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,3,3,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
402011,"時計塔患者A_腕瘤　不意打ち用",402000,402010,1.5,3.5,10.0,20.0,5.0,0,3020,0,-1,0,16,0,0,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,1,2,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
402012,"時計塔患者A_腕瘤　音に反応",402000,402010,1.5,3.5,10.0,20.0,5.0,0,3020,0,-1,0,16,10,0,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,2,2,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
402013,"時計塔患者A_腕瘤　音に無反応",402000,402010,1.5,3.5,10.0,20.0,5.0,0,3020,0,-1,0,16,0,0,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,0,2,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,0,0,0,0
402020,"時計塔患者A_素手（消極的）",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,12,10,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,2,2,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
402021,"時計塔患者A_素手　鈍感（消極的）",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,8,10,4,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,6,10,4,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
402022,"時計塔患者A_素手　音に反応",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,16,10,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,3,1,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
402023,"時計塔患者A_素手　音に無反応",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,16,10,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,0,0,0,0
402024,"時計塔患者A_素手　積極的A（近接）",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,16,10,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,3,3,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
402025,"時計塔患者A_素手　頭部なし（近接）",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,0,0,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,2,2,1,0,0,1,1,1,1,0,0,0,1,0,10,0,6,0.0,0.0,0,0,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
402026,"時計塔患者A_素手　走る（突進）",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,20,10,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,2,2,1,0,0,1,1,1,1,0,0,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
402027,"時計塔患者A_素手　積極的B（突進）",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,16,10,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,25,30,90,180,0,0,20,0,0,3,3,1,0,0,1,1,1,1,0,0,0,1,8,10,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
402028,"時計塔患者A_素手　投擲",402000,402020,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,20,10,2,0,75,50,6,5,10,20,45,45,17,0,0,100,30,50,30,90,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,10,10,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
