ID,Description,speffectId,categoryId,effectRank,rankMin,rankMax,disposalPrice,gemIconIdOffset,sortId:14,sortCategory:2,gemNameIdOffset,speffectId_forAtk
156219,HPリジェネ+（ボス撃破配信） cost2 rank19,56219,471200,19,0,100,380,55,0,0,4605,-1
156220,HPリジェネ+（ボス撃破配信） cost2 rank20,56220,471200,20,0,100,400,56,0,0,4606,-1
156301,HPリジェネ+（ボス撃破配信） cost3 rank1,56301,471300,1,0,100,30,50,0,0,4600,-1
156302,HPリジェネ+（ボス撃破配信） cost3 rank2,56302,471300,2,0,100,60,50,0,0,4600,-1
156303,HPリジェネ+（ボス撃破配信） cost3 rank3,56303,471300,3,0,100,90,50,0,0,4600,-1
156304,HPリジェネ+（ボス撃破配信） cost3 rank4,56304,471300,4,0,100,120,50,0,0,4600,-1
156305,HPリジェネ+（ボス撃破配信） cost3 rank5,56305,471300,5,0,100,150,51,0,0,4601,-1
156306,HPリジェネ+（ボス撃破配信） cost3 rank6,56306,471300,6,0,100,180,51,0,0,4601,-1
156307,HPリジェネ+（ボス撃破配信） cost3 rank7,56307,471300,7,0,100,210,51,0,0,4601,-1
156308,HPリジェネ+（ボス撃破配信） cost3 rank8,56308,471300,8,0,100,240,52,0,0,4602,-1
156309,HPリジェネ+（ボス撃破配信） cost3 rank9,56309,471300,9,0,100,270,52,0,0,4602,-1
156310,HPリジェネ+（ボス撃破配信） cost3 rank10,56310,471300,10,0,100,300,52,0,0,4602,-1
156311,HPリジェネ+（ボス撃破配信） cost3 rank11,56311,471300,11,0,100,330,53,0,0,4603,-1
156312,HPリジェネ+（ボス撃破配信） cost3 rank12,56312,471300,12,0,100,360,53,0,0,4603,-1
156313,HPリジェネ+（ボス撃破配信） cost3 rank13,56313,471300,13,0,100,390,53,0,0,4603,-1
156314,HPリジェネ+（ボス撃破配信） cost3 rank14,56314,471300,14,0,100,420,54,0,0,4604,-1
156315,HPリジェネ+（ボス撃破配信） cost3 rank15,56315,471300,15,0,100,450,54,0,0,4604,-1
156316,HPリジェネ+（ボス撃破配信） cost3 rank16,56316,471300,16,0,100,480,54,0,0,4604,-1
156317,HPリジェネ+（ボス撃破配信） cost3 rank17,56317,471300,17,0,100,510,55,0,0,4605,-1
156318,HPリジェネ+（ボス撃破配信） cost3 rank18,56318,471300,18,0,100,540,55,0,0,4605,-1
156319,HPリジェネ+（ボス撃破配信） cost3 rank19,56319,471300,19,0,100,570,55,0,0,4605,-1
156320,HPリジェネ+（ボス撃破配信） cost3 rank20,56320,471300,20,0,100,600,56,0,0,4606,-1
156401,HPリジェネ+（ボス撃破配信） cost4 rank1,56401,471400,1,0,100,40,50,0,0,4600,-1
156402,HPリジェネ+（ボス撃破配信） cost4 rank2,56402,471400,2,0,100,80,50,0,0,4600,-1
156403,HPリジェネ+（ボス撃破配信） cost4 rank3,56403,471400,3,0,100,120,50,0,0,4600,-1
156404,HPリジェネ+（ボス撃破配信） cost4 rank4,56404,471400,4,0,100,160,50,0,0,4600,-1
156405,HPリジェネ+（ボス撃破配信） cost4 rank5,56405,471400,5,0,100,200,51,0,0,4601,-1
156406,HPリジェネ+（ボス撃破配信） cost4 rank6,56406,471400,6,0,100,240,51,0,0,4601,-1
156407,HPリジェネ+（ボス撃破配信） cost4 rank7,56407,471400,7,0,100,280,51,0,0,4601,-1
156408,HPリジェネ+（ボス撃破配信） cost4 rank8,56408,471400,8,0,100,320,52,0,0,4602,-1
156409,HPリジェネ+（ボス撃破配信） cost4 rank9,56409,471400,9,0,100,360,52,0,0,4602,-1
156410,HPリジェネ+（ボス撃破配信） cost4 rank10,56410,471400,10,0,100,400,52,0,0,4602,-1
156411,HPリジェネ+（ボス撃破配信） cost4 rank11,56411,471400,11,0,100,440,53,0,0,4603,-1
156412,HPリジェネ+（ボス撃破配信） cost4 rank12,56412,471400,12,0,100,480,53,0,0,4603,-1
156413,HPリジェネ+（ボス撃破配信） cost4 rank13,56413,471400,13,0,100,520,53,0,0,4603,-1
156414,HPリジェネ+（ボス撃破配信） cost4 rank14,56414,471400,14,0,100,560,54,0,0,4604,-1
156415,HPリジェネ+（ボス撃破配信） cost4 rank15,56415,471400,15,0,100,600,54,0,0,4604,-1
156416,HPリジェネ+（ボス撃破配信） cost4 rank16,56416,471400,16,0,100,640,54,0,0,4604,-1
156417,HPリジェネ+（ボス撃破配信） cost4 rank17,56417,471400,17,0,100,680,55,0,0,4605,-1
156418,HPリジェネ+（ボス撃破配信） cost4 rank18,56418,471400,18,0,100,720,55,0,0,4605,-1
156419,HPリジェネ+（ボス撃破配信） cost4 rank19,56419,471400,19,0,100,760,55,0,0,4605,-1
156420,HPリジェネ+（ボス撃破配信） cost4 rank20,56420,471400,20,0,100,800,56,0,0,4606,-1
156501,HPリジェネ+（ボス撃破配信） cost5 rank1,56501,471500,1,0,100,50,50,0,0,4600,-1
156502,HPリジェネ+（ボス撃破配信） cost5 rank2,56502,471500,2,0,100,100,50,0,0,4600,-1
156503,HPリジェネ+（ボス撃破配信） cost5 rank3,56503,471500,3,0,100,150,50,0,0,4600,-1
156504,HPリジェネ+（ボス撃破配信） cost5 rank4,56504,471500,4,0,100,200,50,0,0,4600,-1
156505,HPリジェネ+（ボス撃破配信） cost5 rank5,56505,471500,5,0,100,250,51,0,0,4601,-1
156506,HPリジェネ+（ボス撃破配信） cost5 rank6,56506,471500,6,0,100,300,51,0,0,4601,-1
156507,HPリジェネ+（ボス撃破配信） cost5 rank7,56507,471500,7,0,100,350,51,0,0,4601,-1
156508,HPリジェネ+（ボス撃破配信） cost5 rank8,56508,471500,8,0,100,400,52,0,0,4602,-1
156509,HPリジェネ+（ボス撃破配信） cost5 rank9,56509,471500,9,0,100,450,52,0,0,4602,-1
156510,HPリジェネ+（ボス撃破配信） cost5 rank10,56510,471500,10,0,100,500,52,0,0,4602,-1
156511,HPリジェネ+（ボス撃破配信） cost5 rank11,56511,471500,11,0,100,550,53,0,0,4603,-1
156512,HPリジェネ+（ボス撃破配信） cost5 rank12,56512,471500,12,0,100,600,53,0,0,4603,-1
156513,HPリジェネ+（ボス撃破配信） cost5 rank13,56513,471500,13,0,100,650,53,0,0,4603,-1
156514,HPリジェネ+（ボス撃破配信） cost5 rank14,56514,471500,14,0,100,700,54,0,0,4604,-1
156515,HPリジェネ+（ボス撃破配信） cost5 rank15,56515,471500,15,0,100,750,54,0,0,4604,-1
156516,HPリジェネ+（ボス撃破配信） cost5 rank16,56516,471500,16,0,100,800,54,0,0,4604,-1
156517,HPリジェネ+（ボス撃破配信） cost5 rank17,56517,471500,17,0,100,850,55,0,0,4605,-1
156518,HPリジェネ+（ボス撃破配信） cost5 rank18,56518,471500,18,0,100,900,55,0,0,4605,-1
156519,HPリジェネ+（ボス撃破配信） cost5 rank19,56519,471500,19,0,100,950,55,0,0,4605,-1
156520,HPリジェネ+（ボス撃破配信） cost5 rank20,56520,471500,20,0,100,1000,56,0,0,4606,-1
156601,HPリジェネ+（ボス撃破配信） cost6 rank1,56601,471600,1,0,100,60,50,0,0,4600,-1
156602,HPリジェネ+（ボス撃破配信） cost6 rank2,56602,471600,2,0,100,120,50,0,0,4600,-1
156603,HPリジェネ+（ボス撃破配信） cost6 rank3,56603,471600,3,0,100,180,50,0,0,4600,-1
156604,HPリジェネ+（ボス撃破配信） cost6 rank4,56604,471600,4,0,100,240,50,0,0,4600,-1
156605,HPリジェネ+（ボス撃破配信） cost6 rank5,56605,471600,5,0,100,300,51,0,0,4601,-1
156606,HPリジェネ+（ボス撃破配信） cost6 rank6,56606,471600,6,0,100,360,51,0,0,4601,-1
156607,HPリジェネ+（ボス撃破配信） cost6 rank7,56607,471600,7,0,100,420,51,0,0,4601,-1
156608,HPリジェネ+（ボス撃破配信） cost6 rank8,56608,471600,8,0,100,480,52,0,0,4602,-1
156609,HPリジェネ+（ボス撃破配信） cost6 rank9,56609,471600,9,0,100,540,52,0,0,4602,-1
156610,HPリジェネ+（ボス撃破配信） cost6 rank10,56610,471600,10,0,100,600,52,0,0,4602,-1
156611,HPリジェネ+（ボス撃破配信） cost6 rank11,56611,471600,11,0,100,660,53,0,0,4603,-1
156612,HPリジェネ+（ボス撃破配信） cost6 rank12,56612,471600,12,0,100,720,53,0,0,4603,-1
156613,HPリジェネ+（ボス撃破配信） cost6 rank13,56613,471600,13,0,100,780,53,0,0,4603,-1
156614,HPリジェネ+（ボス撃破配信） cost6 rank14,56614,471600,14,0,100,840,54,0,0,4604,-1
156615,HPリジェネ+（ボス撃破配信） cost6 rank15,56615,471600,15,0,100,900,54,0,0,4604,-1
156616,HPリジェネ+（ボス撃破配信） cost6 rank16,56616,471600,16,0,100,960,54,0,0,4604,-1
156617,HPリジェネ+（ボス撃破配信） cost6 rank17,56617,471600,17,0,100,1020,55,0,0,4605,-1
156618,HPリジェネ+（ボス撃破配信） cost6 rank18,56618,471600,18,0,100,1080,55,0,0,4605,-1
156619,HPリジェネ+（ボス撃破配信） cost6 rank19,56619,471600,19,0,100,1140,55,0,0,4605,-1
156620,HPリジェネ+（ボス撃破配信） cost6 rank20,56620,471600,20,0,100,1200,56,0,0,4606,-1
157101,攻撃時HP減少 倍率- cost1 rank1,57101,481100,1,0,100,-10,60,0,0,4700,-1
157102,攻撃時HP減少 倍率- cost1 rank2,57102,481100,2,0,100,-20,60,0,0,4700,-1
157103,攻撃時HP減少 倍率- cost1 rank3,57103,481100,3,0,100,-30,60,0,0,4700,-1
157104,攻撃時HP減少 倍率- cost1 rank4,57104,481100,4,0,100,-40,60,0,0,4700,-1
157105,攻撃時HP減少 倍率- cost1 rank5,57105,481100,5,0,100,-50,61,0,0,4701,-1
157106,攻撃時HP減少 倍率- cost1 rank6,57106,481100,6,0,100,-60,61,0,0,4701,-1
157107,攻撃時HP減少 倍率- cost1 rank7,57107,481100,7,0,100,-70,61,0,0,4701,-1
157108,攻撃時HP減少 倍率- cost1 rank8,57108,481100,8,0,100,-80,62,0,0,4702,-1
157109,攻撃時HP減少 倍率- cost1 rank9,57109,481100,9,0,100,-90,62,0,0,4702,-1
157110,攻撃時HP減少 倍率- cost1 rank10,57110,481100,10,0,100,-100,62,0,0,4702,-1
157111,攻撃時HP減少 倍率- cost1 rank11,57111,481100,11,0,100,-110,63,0,0,4703,-1
157112,攻撃時HP減少 倍率- cost1 rank12,57112,481100,12,0,100,-120,63,0,0,4703,-1
157113,攻撃時HP減少 倍率- cost1 rank13,57113,481100,13,0,100,-130,63,0,0,4703,-1
157114,攻撃時HP減少 倍率- cost1 rank14,57114,481100,14,0,100,-140,64,0,0,4704,-1
157115,攻撃時HP減少 倍率- cost1 rank15,57115,481100,15,0,100,-150,64,0,0,4704,-1
157116,攻撃時HP減少 倍率- cost1 rank16,57116,481100,16,0,100,-160,64,0,0,4704,-1
157117,攻撃時HP減少 倍率- cost1 rank17,57117,481100,17,0,100,-170,65,0,0,4705,-1
157118,攻撃時HP減少 倍率- cost1 rank18,57118,481100,18,0,100,-180,65,0,0,4705,-1
157119,攻撃時HP減少 倍率- cost1 rank19,57119,481100,19,0,100,-190,65,0,0,4705,-1
157120,攻撃時HP減少 倍率- cost1 rank20,57120,481100,20,0,100,-200,66,0,0,4706,-1
157201,攻撃時HP減少 倍率- cost2 rank1,57201,481200,1,0,100,-20,60,0,0,4700,-1
157202,攻撃時HP減少 倍率- cost2 rank2,57202,481200,2,0,100,-40,60,0,0,4700,-1
157203,攻撃時HP減少 倍率- cost2 rank3,57203,481200,3,0,100,-60,60,0,0,4700,-1
157204,攻撃時HP減少 倍率- cost2 rank4,57204,481200,4,0,100,-80,60,0,0,4700,-1
157205,攻撃時HP減少 倍率- cost2 rank5,57205,481200,5,0,100,-100,61,0,0,4701,-1
157206,攻撃時HP減少 倍率- cost2 rank6,57206,481200,6,0,100,-120,61,0,0,4701,-1
157207,攻撃時HP減少 倍率- cost2 rank7,57207,481200,7,0,100,-140,61,0,0,4701,-1
157208,攻撃時HP減少 倍率- cost2 rank8,57208,481200,8,0,100,-160,62,0,0,4702,-1
157209,攻撃時HP減少 倍率- cost2 rank9,57209,481200,9,0,100,-180,62,0,0,4702,-1
157210,攻撃時HP減少 倍率- cost2 rank10,57210,481200,10,0,100,-200,62,0,0,4702,-1
157211,攻撃時HP減少 倍率- cost2 rank11,57211,481200,11,0,100,-220,63,0,0,4703,-1
157212,攻撃時HP減少 倍率- cost2 rank12,57212,481200,12,0,100,-240,63,0,0,4703,-1
157213,攻撃時HP減少 倍率- cost2 rank13,57213,481200,13,0,100,-260,63,0,0,4703,-1
157214,攻撃時HP減少 倍率- cost2 rank14,57214,481200,14,0,100,-280,64,0,0,4704,-1
157215,攻撃時HP減少 倍率- cost2 rank15,57215,481200,15,0,100,-300,64,0,0,4704,-1
157216,攻撃時HP減少 倍率- cost2 rank16,57216,481200,16,0,100,-320,64,0,0,4704,-1
157217,攻撃時HP減少 倍率- cost2 rank17,57217,481200,17,0,100,-340,65,0,0,4705,-1
157218,攻撃時HP減少 倍率- cost2 rank18,57218,481200,18,0,100,-360,65,0,0,4705,-1
157219,攻撃時HP減少 倍率- cost2 rank19,57219,481200,19,0,100,-380,65,0,0,4705,-1
157220,攻撃時HP減少 倍率- cost2 rank20,57220,481200,20,0,100,-400,66,0,0,4706,-1
157301,攻撃時HP減少 倍率- cost3 rank1,57301,481300,1,0,100,-30,60,0,0,4700,-1
157302,攻撃時HP減少 倍率- cost3 rank2,57302,481300,2,0,100,-60,60,0,0,4700,-1
157303,攻撃時HP減少 倍率- cost3 rank3,57303,481300,3,0,100,-90,60,0,0,4700,-1
157304,攻撃時HP減少 倍率- cost3 rank4,57304,481300,4,0,100,-120,60,0,0,4700,-1
157305,攻撃時HP減少 倍率- cost3 rank5,57305,481300,5,0,100,-150,61,0,0,4701,-1
157306,攻撃時HP減少 倍率- cost3 rank6,57306,481300,6,0,100,-180,61,0,0,4701,-1
157307,攻撃時HP減少 倍率- cost3 rank7,57307,481300,7,0,100,-210,61,0,0,4701,-1
157308,攻撃時HP減少 倍率- cost3 rank8,57308,481300,8,0,100,-240,62,0,0,4702,-1
157309,攻撃時HP減少 倍率- cost3 rank9,57309,481300,9,0,100,-270,62,0,0,4702,-1
157310,攻撃時HP減少 倍率- cost3 rank10,57310,481300,10,0,100,-300,62,0,0,4702,-1
157311,攻撃時HP減少 倍率- cost3 rank11,57311,481300,11,0,100,-330,63,0,0,4703,-1
157312,攻撃時HP減少 倍率- cost3 rank12,57312,481300,12,0,100,-360,63,0,0,4703,-1
157313,攻撃時HP減少 倍率- cost3 rank13,57313,481300,13,0,100,-390,63,0,0,4703,-1
157314,攻撃時HP減少 倍率- cost3 rank14,57314,481300,14,0,100,-420,64,0,0,4704,-1
157315,攻撃時HP減少 倍率- cost3 rank15,57315,481300,15,0,100,-450,64,0,0,4704,-1
157316,攻撃時HP減少 倍率- cost3 rank16,57316,481300,16,0,100,-480,64,0,0,4704,-1
157317,攻撃時HP減少 倍率- cost3 rank17,57317,481300,17,0,100,-510,65,0,0,4705,-1
157318,攻撃時HP減少 倍率- cost3 rank18,57318,481300,18,0,100,-540,65,0,0,4705,-1
157319,攻撃時HP減少 倍率- cost3 rank19,57319,481300,19,0,100,-570,65,0,0,4705,-1
157320,攻撃時HP減少 倍率- cost3 rank20,57320,481300,20,0,100,-600,66,0,0,4706,-1
157401,攻撃時HP減少 倍率- cost4 rank1,57401,481400,1,0,100,-40,60,0,0,4700,-1
157402,攻撃時HP減少 倍率- cost4 rank2,57402,481400,2,0,100,-80,60,0,0,4700,-1
157403,攻撃時HP減少 倍率- cost4 rank3,57403,481400,3,0,100,-120,60,0,0,4700,-1
157404,攻撃時HP減少 倍率- cost4 rank4,57404,481400,4,0,100,-160,60,0,0,4700,-1
157405,攻撃時HP減少 倍率- cost4 rank5,57405,481400,5,0,100,-200,61,0,0,4701,-1
157406,攻撃時HP減少 倍率- cost4 rank6,57406,481400,6,0,100,-240,61,0,0,4701,-1
157407,攻撃時HP減少 倍率- cost4 rank7,57407,481400,7,0,100,-280,61,0,0,4701,-1
157408,攻撃時HP減少 倍率- cost4 rank8,57408,481400,8,0,100,-320,62,0,0,4702,-1
157409,攻撃時HP減少 倍率- cost4 rank9,57409,481400,9,0,100,-360,62,0,0,4702,-1
157410,攻撃時HP減少 倍率- cost4 rank10,57410,481400,10,0,100,-400,62,0,0,4702,-1
157411,攻撃時HP減少 倍率- cost4 rank11,57411,481400,11,0,100,-440,63,0,0,4703,-1
157412,攻撃時HP減少 倍率- cost4 rank12,57412,481400,12,0,100,-480,63,0,0,4703,-1
157413,攻撃時HP減少 倍率- cost4 rank13,57413,481400,13,0,100,-520,63,0,0,4703,-1
157414,攻撃時HP減少 倍率- cost4 rank14,57414,481400,14,0,100,-560,64,0,0,4704,-1
157415,攻撃時HP減少 倍率- cost4 rank15,57415,481400,15,0,100,-600,64,0,0,4704,-1
157416,攻撃時HP減少 倍率- cost4 rank16,57416,481400,16,0,100,-640,64,0,0,4704,-1
157417,攻撃時HP減少 倍率- cost4 rank17,57417,481400,17,0,100,-680,65,0,0,4705,-1
157418,攻撃時HP減少 倍率- cost4 rank18,57418,481400,18,0,100,-720,65,0,0,4705,-1
157419,攻撃時HP減少 倍率- cost4 rank19,57419,481400,19,0,100,-760,65,0,0,4705,-1
157420,攻撃時HP減少 倍率- cost4 rank20,57420,481400,20,0,100,-800,66,0,0,4706,-1
157501,攻撃時HP減少 倍率- cost5 rank1,57501,481500,1,0,100,-50,60,0,0,4700,-1
157502,攻撃時HP減少 倍率- cost5 rank2,57502,481500,2,0,100,-100,60,0,0,4700,-1
157503,攻撃時HP減少 倍率- cost5 rank3,57503,481500,3,0,100,-150,60,0,0,4700,-1
157504,攻撃時HP減少 倍率- cost5 rank4,57504,481500,4,0,100,-200,60,0,0,4700,-1
157505,攻撃時HP減少 倍率- cost5 rank5,57505,481500,5,0,100,-250,61,0,0,4701,-1
157506,攻撃時HP減少 倍率- cost5 rank6,57506,481500,6,0,100,-300,61,0,0,4701,-1
157507,攻撃時HP減少 倍率- cost5 rank7,57507,481500,7,0,100,-350,61,0,0,4701,-1
157508,攻撃時HP減少 倍率- cost5 rank8,57508,481500,8,0,100,-400,62,0,0,4702,-1
157509,攻撃時HP減少 倍率- cost5 rank9,57509,481500,9,0,100,-450,62,0,0,4702,-1
157510,攻撃時HP減少 倍率- cost5 rank10,57510,481500,10,0,100,-500,62,0,0,4702,-1
157511,攻撃時HP減少 倍率- cost5 rank11,57511,481500,11,0,100,-550,63,0,0,4703,-1
157512,攻撃時HP減少 倍率- cost5 rank12,57512,481500,12,0,100,-600,63,0,0,4703,-1
157513,攻撃時HP減少 倍率- cost5 rank13,57513,481500,13,0,100,-650,63,0,0,4703,-1
157514,攻撃時HP減少 倍率- cost5 rank14,57514,481500,14,0,100,-700,64,0,0,4704,-1
157515,攻撃時HP減少 倍率- cost5 rank15,57515,481500,15,0,100,-750,64,0,0,4704,-1
157516,攻撃時HP減少 倍率- cost5 rank16,57516,481500,16,0,100,-800,64,0,0,4704,-1
157517,攻撃時HP減少 倍率- cost5 rank17,57517,481500,17,0,100,-850,65,0,0,4705,-1
157518,攻撃時HP減少 倍率- cost5 rank18,57518,481500,18,0,100,-900,65,0,0,4705,-1
157519,攻撃時HP減少 倍率- cost5 rank19,57519,481500,19,0,100,-950,65,0,0,4705,-1
157520,攻撃時HP減少 倍率- cost5 rank20,57520,481500,20,0,100,-1000,66,0,0,4706,-1
157601,攻撃時HP減少 倍率- cost6 rank1,57601,481600,1,0,100,-60,60,0,0,4700,-1
157602,攻撃時HP減少 倍率- cost6 rank2,57602,481600,2,0,100,-120,60,0,0,4700,-1
157603,攻撃時HP減少 倍率- cost6 rank3,57603,481600,3,0,100,-180,60,0,0,4700,-1
157604,攻撃時HP減少 倍率- cost6 rank4,57604,481600,4,0,100,-240,60,0,0,4700,-1
157605,攻撃時HP減少 倍率- cost6 rank5,57605,481600,5,0,100,-300,61,0,0,4701,-1
157606,攻撃時HP減少 倍率- cost6 rank6,57606,481600,6,0,100,-360,61,0,0,4701,-1
157607,攻撃時HP減少 倍率- cost6 rank7,57607,481600,7,0,100,-420,61,0,0,4701,-1
157608,攻撃時HP減少 倍率- cost6 rank8,57608,481600,8,0,100,-480,62,0,0,4702,-1
157609,攻撃時HP減少 倍率- cost6 rank9,57609,481600,9,0,100,-540,62,0,0,4702,-1
157610,攻撃時HP減少 倍率- cost6 rank10,57610,481600,10,0,100,-600,62,0,0,4702,-1
157611,攻撃時HP減少 倍率- cost6 rank11,57611,481600,11,0,100,-660,63,0,0,4703,-1
157612,攻撃時HP減少 倍率- cost6 rank12,57612,481600,12,0,100,-720,63,0,0,4703,-1
157613,攻撃時HP減少 倍率- cost6 rank13,57613,481600,13,0,100,-780,63,0,0,4703,-1
157614,攻撃時HP減少 倍率- cost6 rank14,57614,481600,14,0,100,-840,64,0,0,4704,-1
157615,攻撃時HP減少 倍率- cost6 rank15,57615,481600,15,0,100,-900,64,0,0,4704,-1
157616,攻撃時HP減少 倍率- cost6 rank16,57616,481600,16,0,100,-960,64,0,0,4704,-1
157617,攻撃時HP減少 倍率- cost6 rank17,57617,481600,17,0,100,-1020,65,0,0,4705,-1
157618,攻撃時HP減少 倍率- cost6 rank18,57618,481600,18,0,100,-1080,65,0,0,4705,-1
157619,攻撃時HP減少 倍率- cost6 rank19,57619,481600,19,0,100,-1140,65,0,0,4705,-1
157620,攻撃時HP減少 倍率- cost6 rank20,57620,481600,20,0,100,-1200,66,0,0,4706,-1
159101,攻撃音消去 cost1 rank1,59000,491100,1,0,100,-10,50,0,0,4800,-1
159102,攻撃音消去 cost1 rank2,59000,491100,2,0,100,-20,50,0,0,4800,-1
159103,攻撃音消去 cost1 rank3,59000,491100,3,0,100,-30,50,0,0,4800,-1
159104,攻撃音消去 cost1 rank4,59000,491100,4,0,100,-40,50,0,0,4800,-1
159105,攻撃音消去 cost1 rank5,59000,491100,5,0,100,-50,51,0,0,4801,-1
159106,攻撃音消去 cost1 rank6,59000,491100,6,0,100,-60,51,0,0,4801,-1
159107,攻撃音消去 cost1 rank7,59000,491100,7,0,100,-70,51,0,0,4801,-1
159108,攻撃音消去 cost1 rank8,59000,491100,8,0,100,-80,52,0,0,4802,-1
159109,攻撃音消去 cost1 rank9,59000,491100,9,0,100,-90,52,0,0,4802,-1
159110,攻撃音消去 cost1 rank10,59000,491100,10,0,100,-100,52,0,0,4802,-1
159111,攻撃音消去 cost1 rank11,59000,491100,11,0,100,-110,53,0,0,4803,-1
159112,攻撃音消去 cost1 rank12,59000,491100,12,0,100,-120,53,0,0,4803,-1
159113,攻撃音消去 cost1 rank13,59000,491100,13,0,100,-130,53,0,0,4803,-1
159114,攻撃音消去 cost1 rank14,59000,491100,14,0,100,-140,54,0,0,4804,-1
159115,攻撃音消去 cost1 rank15,59000,491100,15,0,100,-150,54,0,0,4804,-1
159116,攻撃音消去 cost1 rank16,59000,491100,16,0,100,-160,54,0,0,4804,-1
159117,攻撃音消去 cost1 rank17,59000,491100,17,0,100,-170,55,0,0,4805,-1
159118,攻撃音消去 cost1 rank18,59000,491100,18,0,100,-180,55,0,0,4805,-1
159119,攻撃音消去 cost1 rank19,59000,491100,19,0,100,-190,55,0,0,4805,-1
159120,攻撃音消去 cost1 rank20,59000,491100,20,0,100,-200,56,0,0,4806,-1
159201,攻撃音消去 cost2 rank1,59000,491200,1,0,100,-20,50,0,0,4800,-1
159202,攻撃音消去 cost2 rank2,59000,491200,2,0,100,-40,50,0,0,4800,-1
159203,攻撃音消去 cost2 rank3,59000,491200,3,0,100,-60,50,0,0,4800,-1
159204,攻撃音消去 cost2 rank4,59000,491200,4,0,100,-80,50,0,0,4800,-1
159205,攻撃音消去 cost2 rank5,59000,491200,5,0,100,-100,51,0,0,4801,-1
159206,攻撃音消去 cost2 rank6,59000,491200,6,0,100,-120,51,0,0,4801,-1
159207,攻撃音消去 cost2 rank7,59000,491200,7,0,100,-140,51,0,0,4801,-1
159208,攻撃音消去 cost2 rank8,59000,491200,8,0,100,-160,52,0,0,4802,-1
159209,攻撃音消去 cost2 rank9,59000,491200,9,0,100,-180,52,0,0,4802,-1
159210,攻撃音消去 cost2 rank10,59000,491200,10,0,100,-200,52,0,0,4802,-1
159211,攻撃音消去 cost2 rank11,59000,491200,11,0,100,-220,53,0,0,4803,-1
159212,攻撃音消去 cost2 rank12,59000,491200,12,0,100,-240,53,0,0,4803,-1
159213,攻撃音消去 cost2 rank13,59000,491200,13,0,100,-260,53,0,0,4803,-1
159214,攻撃音消去 cost2 rank14,59000,491200,14,0,100,-280,54,0,0,4804,-1
159215,攻撃音消去 cost2 rank15,59000,491200,15,0,100,-300,54,0,0,4804,-1
159216,攻撃音消去 cost2 rank16,59000,491200,16,0,100,-320,54,0,0,4804,-1
159217,攻撃音消去 cost2 rank17,59000,491200,17,0,100,-340,55,0,0,4805,-1
159218,攻撃音消去 cost2 rank18,59000,491200,18,0,100,-360,55,0,0,4805,-1
159219,攻撃音消去 cost2 rank19,59000,491200,19,0,100,-380,55,0,0,4805,-1
159220,攻撃音消去 cost2 rank20,59000,491200,20,0,100,-400,56,0,0,4806,-1
159301,攻撃音消去 cost3 rank1,59000,491300,1,0,100,-30,50,0,0,4800,-1
159302,攻撃音消去 cost3 rank2,59000,491300,2,0,100,-60,50,0,0,4800,-1
159303,攻撃音消去 cost3 rank3,59000,491300,3,0,100,-90,50,0,0,4800,-1
159304,攻撃音消去 cost3 rank4,59000,491300,4,0,100,-120,50,0,0,4800,-1
159305,攻撃音消去 cost3 rank5,59000,491300,5,0,100,-150,51,0,0,4801,-1
159306,攻撃音消去 cost3 rank6,59000,491300,6,0,100,-180,51,0,0,4801,-1
159307,攻撃音消去 cost3 rank7,59000,491300,7,0,100,-210,51,0,0,4801,-1
159308,攻撃音消去 cost3 rank8,59000,491300,8,0,100,-240,52,0,0,4802,-1
159309,攻撃音消去 cost3 rank9,59000,491300,9,0,100,-270,52,0,0,4802,-1
159310,攻撃音消去 cost3 rank10,59000,491300,10,0,100,-300,52,0,0,4802,-1
159311,攻撃音消去 cost3 rank11,59000,491300,11,0,100,-330,53,0,0,4803,-1
159312,攻撃音消去 cost3 rank12,59000,491300,12,0,100,-360,53,0,0,4803,-1
159313,攻撃音消去 cost3 rank13,59000,491300,13,0,100,-390,53,0,0,4803,-1
159314,攻撃音消去 cost3 rank14,59000,491300,14,0,100,-420,54,0,0,4804,-1
159315,攻撃音消去 cost3 rank15,59000,491300,15,0,100,-450,54,0,0,4804,-1
159316,攻撃音消去 cost3 rank16,59000,491300,16,0,100,-480,54,0,0,4804,-1
159317,攻撃音消去 cost3 rank17,59000,491300,17,0,100,-510,55,0,0,4805,-1
159318,攻撃音消去 cost3 rank18,59000,491300,18,0,100,-540,55,0,0,4805,-1
159319,攻撃音消去 cost3 rank19,59000,491300,19,0,100,-570,55,0,0,4805,-1
159320,攻撃音消去 cost3 rank20,59000,491300,20,0,100,-600,56,0,0,4806,-1
159401,攻撃音消去 cost4 rank1,59000,491400,1,0,100,-40,50,0,0,4800,-1
159402,攻撃音消去 cost4 rank2,59000,491400,2,0,100,-80,50,0,0,4800,-1
159403,攻撃音消去 cost4 rank3,59000,491400,3,0,100,-120,50,0,0,4800,-1
159404,攻撃音消去 cost4 rank4,59000,491400,4,0,100,-160,50,0,0,4800,-1
159405,攻撃音消去 cost4 rank5,59000,491400,5,0,100,-200,51,0,0,4801,-1
159406,攻撃音消去 cost4 rank6,59000,491400,6,0,100,-240,51,0,0,4801,-1
159407,攻撃音消去 cost4 rank7,59000,491400,7,0,100,-280,51,0,0,4801,-1
159408,攻撃音消去 cost4 rank8,59000,491400,8,0,100,-320,52,0,0,4802,-1
