ID,Description,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,refId,sfxVariationId,stamina,mp,category,heroPoint
245100606,"c4510_ルドウイーク_ダブル月光剣_2（光波）",45100,606,2,1,451606,0,0,0,6,0
245100608,"c4510_ルドウイーク_ダブル月光剣_2（光波SFX）",45100,608,2,1,451608,0,0,0,6,0
245100610,"c4510_ルドウイーク_背後斬りステップ",45100,610,2,0,451610,0,0,0,6,0
245200100,"c4520_時計塔ボス_刀連撃1",45200,100,2,0,452000,0,0,0,6,0
245200101,"c4520_時計塔ボス_刀連撃2-1",45200,101,2,0,452001,0,0,0,6,0
245200102,"c4520_時計塔ボス_刀連撃2-2",45200,102,2,0,452002,0,0,0,6,0
245200103,"c4520_時計塔ボス_刀連撃3-1",45200,103,2,0,452003,0,0,0,6,0
245200104,"c4520_時計塔ボス_刀連撃3-2",45200,104,2,0,452004,0,0,0,6,0
245200110,"c4520_時計塔ボス_連続斬り1",45200,110,2,0,452010,0,0,0,6,0
245200111,"c4520_時計塔ボス_連続斬り2",45200,111,2,0,452011,0,0,0,6,0
245200112,"c4520_時計塔ボス_連続斬り3",45200,112,2,0,452012,0,0,0,6,0
245200120,"c4520_時計塔ボス_居合い",45200,120,2,0,452020,0,0,0,6,0
245200130,"c4520_時計塔ボス_打ち上げ斬り1_突き刺し",45200,130,2,0,452030,0,0,0,6,0
245200131,"c4520_時計塔ボス_打ち上げ斬り1_打ち上げ",45200,131,2,0,452031,0,0,0,6,0
245200132,"c4520_時計塔ボス_打ち上げ斬り2",45200,132,2,0,452032,0,0,0,6,0
245200140,"c4520_時計塔ボス_背後攻撃",45200,140,2,0,452040,0,0,0,6,0
245200150,"c4520_時計塔ボス_射撃",45200,150,2,1,452050,0,0,0,6,0
245200160,"c4520_時計塔ボス_変形攻撃（刀→双刀）",45200,160,2,0,452060,0,0,0,6,0
245200170,"c4520_時計塔ボス_自傷",45200,170,2,1,452070,0,0,0,6,0
245200200,"c4520_時計塔ボス_右袈裟",45200,200,2,0,452100,0,0,0,6,0
245200210,"c4520_時計塔ボス_左薙ぎ",45200,210,2,0,452110,0,0,0,6,0
245200220,"c4520_時計塔ボス_左右連撃_右",45200,220,2,0,452120,0,0,0,6,0
245200221,"c4520_時計塔ボス_左右連撃_左",45200,221,2,0,452121,0,0,0,6,0
245200230,"c4520_時計塔ボス_範囲斬り",45200,230,2,0,452130,0,0,0,6,0
245200240,"c4520_時計塔ボス_両斜め斬り",45200,240,2,0,452140,0,0,0,6,0
245200250,"c4520_時計塔ボス_両突き刺し",45200,250,2,0,452150,0,0,0,6,0
245200260,"c4520_時計塔ボス_連続突き1_右",45200,260,2,0,452160,0,0,0,6,0
245200261,"c4520_時計塔ボス_連続突き1_左",45200,261,2,0,452161,0,0,0,6,0
245200262,"c4520_時計塔ボス_連続突き2",45200,262,2,0,452162,0,0,0,6,0
245200270,"c4520_時計塔ボス_突進切り抜け",45200,270,2,0,452170,0,0,0,6,0
245200280,"c4520_時計塔ボス_高速連撃1_左手払い斬り",45200,280,2,0,452180,0,0,0,6,0
245200281,"c4520_時計塔ボス_高速連撃2_右手袈裟斬り",45200,281,2,0,452181,0,0,0,6,0
245200282,"c4520_時計塔ボス_高速連撃3_右手払い斬り",45200,282,2,0,452182,0,0,0,6,0
245200283,"c4520_時計塔ボス_高速連撃4_左手突き刺し",45200,283,2,0,452183,0,0,0,6,0
245200284,"c4520_時計塔ボス_高速連撃5_両手突き刺し",45200,284,2,0,452184,0,0,0,6,0
245200285,"c4520_時計塔ボス_高速連撃（追撃）",45200,285,2,0,452185,0,0,0,6,0
245200290,"c4520_時計塔ボス_大ジャンプ攻撃",45200,290,2,0,452190,0,0,0,6,0
245200291,"c4520_時計塔ボス_大ジャンプ攻撃_上昇時左",45200,291,2,0,452191,0,0,0,6,0
245200292,"c4520_時計塔ボス_大ジャンプ攻撃_上昇時右",45200,292,2,0,452192,0,0,0,6,0
245200300,"c4520_時計塔ボス_変形攻撃（双刀→刀）_左手",45200,300,2,0,452200,0,0,0,6,0
245200301,"c4520_時計塔ボス_変形攻撃（双刀→刀）_右手",45200,301,2,0,452201,0,0,0,6,0
245200310,"c4520_時計塔ボス_回転攻撃1_左1",45200,310,2,0,452210,0,0,0,6,0
245200311,"c4520_時計塔ボス_回転攻撃1_右2",45200,311,2,0,452211,0,0,0,6,0
245200312,"c4520_時計塔ボス_回転攻撃1_左1",45200,312,2,0,452212,0,0,0,6,0
245200313,"c4520_時計塔ボス_回転攻撃1_右2",45200,313,2,0,452213,0,0,0,6,0
245200320,"c4520_時計塔ボス_回転攻撃2_右1",45200,320,2,0,452220,0,0,0,6,0
245200321,"c4520_時計塔ボス_回転攻撃2_左2",45200,321,2,0,452221,0,0,0,6,0
245200322,"c4520_時計塔ボス_回転攻撃2_右1",45200,322,2,0,452222,0,0,0,6,0
245200323,"c4520_時計塔ボス_回転攻撃2_左2",45200,323,2,0,452223,0,0,0,6,0
245200330,"c4520_時計塔ボス_崩し攻撃",45200,330,2,0,452230,0,0,0,6,0
245200400,"c4520_時計塔ボス_その場右袈裟",45200,400,2,0,452300,0,0,0,6,0
245200410,"c4520_時計塔ボス_その場左薙ぎ",45200,410,2,0,452310,0,0,0,6,0
245200420,"c4520_時計塔ボス_その場左右連撃_右",45200,420,2,0,452320,0,0,0,6,0
245200421,"c4520_時計塔ボス_その場左右連撃_左",45200,421,2,0,452321,0,0,0,6,0
245200430,"c4520_時計塔ボス_その場範囲斬り",45200,430,2,0,452330,0,0,0,6,0
245200440,"c4520_時計塔ボス_その場両斜め斬り",45200,440,2,0,452340,0,0,0,6,0
245200450,"c4520_時計塔ボス_その場両突き刺し",45200,450,2,0,452350,0,0,0,6,0
245200460,"c4520_時計塔ボス_その場連続突き1_右",45200,460,2,0,452360,0,0,0,6,0
245200461,"c4520_時計塔ボス_その場連続突き1_左",45200,461,2,0,452361,0,0,0,6,0
245200462,"c4520_時計塔ボス_その場連続突き2",45200,462,2,0,452362,0,0,0,6,0
245200470,"c4520_時計塔ボス_垂直振り下ろし",45200,470,2,0,452370,0,0,0,6,0
245200480,"c4520_時計塔ボス_×字斬り",45200,480,2,0,452380,0,0,0,6,0
245200490,"c4520_時計塔ボス_近距離血爆発",45200,490,2,1,452390,0,0,0,6,0
245200500,"c4520_時計塔ボス_崩し投げ",45200,500,2,0,452400,0,0,0,6,0
245200510,"c4520_時計塔ボス_突進切り抜け",45200,510,2,0,452410,0,0,0,6,0
245200520,"c4520_時計塔ボス_高速連撃1_左手払い斬り",45200,520,2,0,452420,0,0,0,6,0
245200521,"c4520_時計塔ボス_高速連撃2_右手袈裟斬り",45200,521,2,0,452421,0,0,0,6,0
245200522,"c4520_時計塔ボス_高速連撃3_右手払い斬り",45200,522,2,0,452422,0,0,0,6,0
245200523,"c4520_時計塔ボス_高速連撃4_左手突き刺し",45200,523,2,0,452423,0,0,0,6,0
245200524,"c4520_時計塔ボス_高速連撃5_両手突き刺し",45200,524,2,0,452424,0,0,0,6,0
245200530,"c4520_時計塔ボス_高速連撃（追撃）",45200,530,2,0,452430,0,0,0,6,0
245200540,"c4520_時計塔ボス_大ジャンプ攻撃",45200,540,2,0,452440,0,0,0,6,0
245200550,"c4520_時計塔ボス_大ジャンプ攻撃_上昇時左",45200,550,2,0,452450,0,0,0,6,0
245200560,"c4520_時計塔ボス_大ジャンプ攻撃_上昇時右",45200,560,2,0,452460,0,0,0,6,0
245200570,"c4520_時計塔ボス_回転攻撃1_左1",45200,570,2,0,452470,0,0,0,6,0
245200571,"c4520_時計塔ボス_回転攻撃1_右2",45200,571,2,0,452471,0,0,0,6,0
245200572,"c4520_時計塔ボス_回転攻撃1_左1",45200,572,2,0,452472,0,0,0,6,0
245200573,"c4520_時計塔ボス_回転攻撃1_右2",45200,573,2,0,452473,0,0,0,6,0
245200574,"c4520_時計塔ボス_回転攻撃2_右1",45200,574,2,0,452474,0,0,0,6,0
245200575,"c4520_時計塔ボス_回転攻撃2_左2",45200,575,2,0,452475,0,0,0,6,0
245200576,"c4520_時計塔ボス_回転攻撃2_右1",45200,576,2,0,452476,0,0,0,6,0
245200577,"c4520_時計塔ボス_回転攻撃2_左2",45200,577,2,0,452477,0,0,0,6,0
245200579,"c4520_時計塔ボス_崩し攻撃",45200,579,2,0,452479,0,0,0,6,0
245200580,"c4520_時計塔ボス_一刀振り下ろし",45200,580,2,0,452480,0,0,0,6,0
245200581,"c4520_時計塔ボス_一刀振り下ろし（追加爆発）",45200,581,2,1,452481,0,0,0,6,0
245200590,"c4520_時計塔ボス_一刀右居合い",45200,590,2,0,452490,0,0,0,6,0
245200591,"c4520_時計塔ボス_一刀右居合い（追撃）",45200,591,2,0,452491,0,0,0,6,0
245200595,"c4520_時計塔ボス_一刀左居合い",45200,595,2,0,452495,0,0,0,6,0
245200600,"c4520_時計塔ボス_その場右袈裟",45200,600,2,0,452500,0,0,0,6,0
245200610,"c4520_時計塔ボス_その場左薙ぎ",45200,610,2,0,452510,0,0,0,6,0
245200620,"c4520_時計塔ボス_その場左右連撃_右",45200,620,2,0,452520,0,0,0,6,0
245200621,"c4520_時計塔ボス_その場左右連撃_左",45200,621,2,0,452521,0,0,0,6,0
245200630,"c4520_時計塔ボス_その場範囲斬り",45200,630,2,0,452530,0,0,0,6,0
245200640,"c4520_時計塔ボス_その場両斜め斬り",45200,640,2,0,452540,0,0,0,6,0
245200650,"c4520_時計塔ボス_その場両突き刺し",45200,650,2,0,452550,0,0,0,6,0
245200660,"c4520_時計塔ボス_その場連続突き1_右",45200,660,2,0,452560,0,0,0,6,0
245200661,"c4520_時計塔ボス_その場連続突き1_左",45200,661,2,0,452561,0,0,0,6,0
245200662,"c4520_時計塔ボス_その場連続突き2",45200,662,2,0,452562,0,0,0,6,0
245200670,"c4520_時計塔ボス_垂直振り下ろし",45200,670,2,0,452570,0,0,0,6,0
245200680,"c4520_時計塔ボス_×字斬り",45200,680,2,0,452580,0,0,0,6,0
245200690,"c4520_時計塔ボス_近距離血爆発",45200,690,2,1,452590,0,0,0,6,0
245200700,"c4520_時計塔ボス_崩し投げ",45200,700,2,0,452600,0,0,0,6,0
245200701,"c4520_時計塔ボス_崩し投げ_本体1",45200,701,2,0,452601,0,0,0,6,0
245200702,"c4520_時計塔ボス_崩し投げ_本体2",45200,702,2,0,452602,0,0,0,6,0
245200710,"c4520_時計塔ボス_解放",45200,710,2,1,452610,0,0,0,6,0
245200715,"c4520_時計塔ボス_解放（爆発）",45200,715,2,1,452615,0,0,0,6,0
245200720,"c4520_時計塔ボス_起爆1_長_（3004/正面）",45200,720,2,1,452620,0,0,0,6,0
245200721,"c4520_時計塔ボス_起爆2_長_（3013）",45200,721,2,1,452621,0,0,0,6,0
245200722,"c4520_時計塔ボス_起爆3_長_（3004/左前）",45200,722,2,1,452622,0,0,0,6,0
245200723,"c4520_時計塔ボス_起爆4_長_（3012中）",45200,723,2,1,452623,0,0,0,6,0
245200724,"c4520_時計塔ボス_起爆5_長_（3012短）",45200,724,2,1,452624,0,0,0,6,0
245200725,"c4520_時計塔ボス_起爆6_長_（3012長）",45200,725,2,1,452625,0,0,0,6,0
245200726,"c4520_時計塔ボス_起爆7_長_（3002/正面）",45200,726,2,1,452626,0,0,0,6,0
245200727,"c4520_時計塔ボス_起爆8_長_（3023中）",45200,727,2,1,452627,0,0,0,6,0
245200728,"c4520_時計塔ボス_起爆9_長_（3023短）",45200,728,2,1,452628,0,0,0,6,0
245200729,"c4520_時計塔ボス_起爆10_長_（3023長）",45200,729,2,1,452629,0,0,0,6,0
245200730,"c4520_時計塔ボス_突進切り抜け",45200,730,2,0,452630,0,0,0,6,0
245200740,"c4520_時計塔ボス_高速連撃1_左手払い斬り",45200,740,2,0,452640,0,0,0,6,0
245200741,"c4520_時計塔ボス_高速連撃2_右手袈裟斬り",45200,741,2,0,452641,0,0,0,6,0
245200742,"c4520_時計塔ボス_高速連撃3_右手払い斬り",45200,742,2,0,452642,0,0,0,6,0
245200743,"c4520_時計塔ボス_高速連撃4_左手突き刺し",45200,743,2,0,452643,0,0,0,6,0
245200744,"c4520_時計塔ボス_高速連撃5_両手突き刺し",45200,744,2,0,452644,0,0,0,6,0
245200750,"c4520_時計塔ボス_高速連撃（追撃）",45200,750,2,0,452650,0,0,0,6,0
245200760,"c4520_時計塔ボス_大ジャンプ攻撃",45200,760,2,0,452660,0,0,0,6,0
245200761,"c4520_時計塔ボス_大ジャンプ攻撃_炎",45200,761,2,1,452761,0,0,0,6,0
245200770,"c4520_時計塔ボス_大ジャンプ攻撃_上昇時左",45200,770,2,0,452670,0,0,0,6,0
245200780,"c4520_時計塔ボス_大ジャンプ攻撃_上昇時右",45200,780,2,0,452680,0,0,0,6,0
245200790,"c4520_時計塔ボス_回転攻撃1_左1",45200,790,2,0,452690,0,0,0,6,0
245200791,"c4520_時計塔ボス_回転攻撃1_右2",45200,791,2,0,452691,0,0,0,6,0
245200792,"c4520_時計塔ボス_回転攻撃1_左1",45200,792,2,0,452692,0,0,0,6,0
245200793,"c4520_時計塔ボス_回転攻撃1_右2",45200,793,2,0,452693,0,0,0,6,0
245200794,"c4520_時計塔ボス_回転攻撃2_右1",45200,794,2,0,452694,0,0,0,6,0
245200795,"c4520_時計塔ボス_回転攻撃2_左2",45200,795,2,0,452695,0,0,0,6,0
245200796,"c4520_時計塔ボス_回転攻撃2_右1",45200,796,2,0,452696,0,0,0,6,0
245200797,"c4520_時計塔ボス_回転攻撃2_左2",45200,797,2,0,452697,0,0,0,6,0
245200799,"c4520_時計塔ボス_崩し攻撃",45200,799,2,0,452699,0,0,0,6,0
245200800,"c4520_時計塔ボス_一刀振り下ろし",45200,800,2,0,452700,0,0,0,6,0
245200801,"c4520_時計塔ボス_一刀振り下ろし（追加爆発）",45200,801,2,1,452701,0,0,0,6,0
245200802,"c4520_時計塔ボス_一刀振り下ろし（追加爆発炎）",45200,802,2,1,452702,0,0,0,6,0
245200810,"c4520_時計塔ボス_一刀右居合い",45200,810,2,0,452710,0,0,0,6,0
245200811,"c4520_時計塔ボス_一刀右居合い（追撃）",45200,811,2,0,452720,0,0,0,6,0
245200815,"c4520_時計塔ボス_一刀左居合い",45200,815,2,0,452725,0,0,0,6,0
245200820,"c4520_時計塔ボス_起爆1_短_（3000、3001/正面）",45200,820,2,1,452640,0,0,0,6,0
245200821,"c4520_時計塔ボス_起爆2_短_（3003）",45200,821,2,1,452641,0,0,0,6,0
245200822,"c4520_時計塔ボス_起爆3_短_（3008/右1）",45200,822,2,1,452642,0,0,0,6,0
245200823,"c4520_時計塔ボス_起爆4_短_（3005、3006、3007）",45200,823,2,1,452643,0,0,0,6,0
245200824,"c4520_時計塔ボス_起爆5_短_（3000/左前）",45200,824,2,1,452644,0,0,0,6,0
245200825,"c4520_時計塔ボス_起爆6_短_（3001/右前）",45200,825,2,1,452645,0,0,0,6,0
245200826,"c4520_時計塔ボス_起爆7_短_（3017）",45200,826,2,1,452646,0,0,0,6,0
245200827,"c4520_時計塔ボス_起爆8_短_（3018）",45200,827,2,1,452647,0,0,0,6,0
245200828,"c4520_時計塔ボス_起爆9_長_（3025）",45200,828,2,1,452648,0,0,0,6,0
245200829,"c4520_時計塔ボス_起爆10_長_（3026）",45200,829,2,1,452649,0,0,0,6,0
245200830,"c4520_時計塔ボス_起爆11_長_（3024中）",45200,830,2,1,452650,0,0,0,6,0
245200831,"c4520_時計塔ボス_起爆12_長_（3024短）",45200,831,2,1,452651,0,0,0,6,0
245200832,"c4520_時計塔ボス_起爆13_長_（3024長）",45200,832,2,1,452652,0,0,0,6,0
245200833,"c4520_時計塔ボス_起爆14_短_（3009）",45200,833,2,1,452653,0,0,0,6,0
245200834,"c4520_時計塔ボス_起爆15_短_（3010）",45200,834,2,1,452654,0,0,0,6,0
245200835,"c4520_時計塔ボス_起爆16_短_（3000/左）",45200,835,2,1,452655,0,0,0,6,0
245200836,"c4520_時計塔ボス_起爆17_短_（3000/左後）",45200,836,2,1,452656,0,0,0,6,0
245200837,"c4520_時計塔ボス_起爆18_短_（3001/右）",45200,837,2,1,452657,0,0,0,6,0
245200838,"c4520_時計塔ボス_起爆19_短_（3001/右後）",45200,838,2,1,452658,0,0,0,6,0
245200839,"c4520_時計塔ボス_起爆20_長_（3002/右）",45200,839,2,1,452659,0,0,0,6,0
245200840,"c4520_時計塔ボス_起爆21_長_（3002/右後）",45200,840,2,1,452660,0,0,0,6,0
245200841,"c4520_時計塔ボス_起爆22_長_（3004/左）",45200,841,2,1,452661,0,0,0,6,0
245200842,"c4520_時計塔ボス_起爆23_長_（3004/左後）",45200,842,2,1,452662,0,0,0,6,0
245200843,"c4520_時計塔ボス_起爆24_短_（3008/右2）",45200,843,2,1,452663,0,0,0,6,0
245200844,"c4520_時計塔ボス_起爆25_短_（3008/右3）",45200,844,2,1,452664,0,0,0,6,0
245200845,"c4520_時計塔ボス_起爆26_短_（3008/右4）",45200,845,2,1,452665,0,0,0,6,0
245200846,"c4520_時計塔ボス_起爆27_長_（3023超長）",45200,846,2,1,452666,0,0,0,6,0
245200847,"c4520_時計塔ボス_起爆28_長_（3024超長）",45200,847,2,1,452667,0,0,0,6,0
245200848,"c4520_時計塔ボス_起爆29_長_（3024超超長）",45200,848,2,1,452668,0,0,0,6,0
245400100,"c4540_ラスボス_右殴りつけ",45400,100,2,0,454000,0,0,0,6,0
245400101,"c4540_ラスボス_正面殴りつけ",45400,101,2,0,454001,0,0,0,6,0
245400102,"c4540_ラスボス_右薙ぎ払い",45400,102,2,0,454002,0,0,0,6,0
245400103,"c4540_ラスボス_正面叩きつけ",45400,103,2,0,454003,0,0,0,6,0
245400110,"c4540_ラスボス_左範囲払い",45400,110,2,0,454010,0,0,0,6,0
245400120,"c4540_ラスボス_右範囲払い",45400,120,2,0,454020,0,0,0,6,0
245400130,"c4540_ラスボス_左移動攻撃",45400,130,2,0,454030,0,0,0,6,0
245400140,"c4540_ラスボス_右移動攻撃",45400,140,2,0,454040,0,0,0,6,0
245400150,"c4540_ラスボス_ジャンプ叩きつけ",45400,150,2,0,454050,0,0,0,6,0
245400160,"c4540_ラスボス_ジャンプ叩きつけ短",45400,160,2,0,454060,0,0,0,6,0
245400170,"c4540_ラスボス_急接近打ち上げ",45400,170,2,0,454070,0,0,0,6,0
245400180,"c4540_ラスボス_後退跳ね攻撃",45400,180,2,0,454080,0,0,0,6,0
245400181,"c4540_ラスボス_前方投擲",45400,181,2,0,454081,0,0,0,6,0
245400190,"c4540_ラスボス_溜め回転攻撃",45400,190,2,0,454090,0,0,0,6,0
245400191,"c4540_ラスボス_溜め回転攻撃_地擦り",45400,191,2,0,454091,0,0,0,6,0
245400192,"c4540_ラスボス_溜め振り下ろし",45400,192,2,0,454092,0,0,0,6,0
245400200,"c4540_ラスボス_強攻撃",45400,200,2,0,454100,0,0,0,6,0
245400210,"c4540_ラスボス_連撃前進_1",45400,210,2,0,454110,0,0,0,6,0
245400211,"c4540_ラスボス_連撃前進_2",45400,211,2,0,454111,0,0,0,6,0
245400212,"c4540_ラスボス_連撃前進_3",45400,212,2,0,454112,0,0,0,6,0
245400213,"c4540_ラスボス_連撃前進_4",45400,213,2,0,454113,0,0,0,6,0
245400214,"c4540_ラスボス_連撃前進追撃",45400,214,2,0,454114,0,0,0,6,0
245400220,"c4540_ラスボス_近距離攻撃高速",45400,220,2,0,454120,0,0,0,6,0
245400221,"c4540_ラスボス_近距離攻撃2撃目",45400,221,2,0,454121,0,0,0,6,0
245400222,"c4540_ラスボス_近距離強攻撃",45400,222,2,0,454122,0,0,0,6,0
245400240,"c4540_ラスボス_遠くへ投げる",45400,240,2,1,454140,0,0,0,6,0
245400310,"c4540_ラスボス_連撃前進_3の連続打ち上げ時",45400,310,2,0,454310,0,0,0,6,0
245400311,"c4540_ラスボス_武器戻り際",45400,311,2,0,454311,0,0,0,6,0
245400320,"c4540_ラスボス_ばら撒く1",45400,320,2,1,454320,0,0,0,6,0
245400321,"c4540_ラスボス_ばら撒く2",45400,321,2,1,454321,0,0,0,6,0
245400322,"c4540_ラスボス_ばら撒く3",45400,322,2,1,454322,0,0,0,6,0
245400323,"c4540_ラスボス_ばら撒く4",45400,323,2,1,454323,0,0,0,6,0
245400324,"c4540_ラスボス_ばら撒く5",45400,324,2,1,454324,0,0,0,6,0
245400330,"c4540_ラスボス_地面に向かって投げる_演出",45400,330,2,1,454330,0,0,0,6,0
245400331,"c4540_ラスボス_地面に向かって投げる_本体",45400,331,2,1,454331,0,0,0,6,0
245400340,"c4540_ラスボス_握りつぶす初撃",45400,340,2,1,454340,0,0,0,6,0
245400341,"c4540_ラスボス_握りつぶす最終弾",45400,341,2,1,454341,0,0,0,6,0
245400350,"c4540_ラスボス_覚醒",45400,350,2,1,454350,0,0,0,6,0
245410100,"c4541_ラスボス（覚醒）_飛び込み低空攻撃",45410,100,2,0,453000,0,0,0,6,0
245410110,"c4541_ラスボス（覚醒）_振り返り攻撃",45410,110,2,0,453010,0,0,0,6,0
245410120,"c4541_ラスボス（覚醒）_ジャンプ叩きつけ_1",45410,120,2,0,453020,0,0,0,6,0
245410121,"c4541_ラスボス（覚醒）_ジャンプ叩きつけ_2",45410,121,2,0,453021,0,0,0,6,0
245410122,"c4541_ラスボス（覚醒）_連続ジャンプ叩きつけ",45410,122,2,0,453022,0,0,0,6,0
245410130,"c4541_ラスボス（覚醒）_右ジャンプ斬り_1",45410,130,2,0,453030,0,0,0,6,0
245410131,"c4541_ラスボス（覚醒）_右ジャンプ斬り_2",45410,131,2,0,453031,0,0,0,6,0
245410140,"c4541_ラスボス（覚醒）_左ジャンプ斬り_1",45410,140,2,0,453040,0,0,0,6,0
245410141,"c4541_ラスボス（覚醒）_左ジャンプ斬り_2",45410,141,2,0,453041,0,0,0,6,0
245410150,"c4541_ラスボス（覚醒）_左ぶん回し",45410,150,2,0,453050,0,0,0,6,0
245410151,"c4541_ラスボス（覚醒）_右ぶん回し",45410,151,2,0,453051,0,0,0,6,0
245410152,"c4541_ラスボス（覚醒）_叩き下ろし",45410,152,2,0,453052,0,0,0,6,0
245410153,"c4541_ラスボス（覚醒）_連続打ち上げ_1",45410,153,2,0,453053,0,0,0,6,0
245410154,"c4541_ラスボス（覚醒）_連続打ち上げ_2",45410,154,2,0,453054,0,0,0,6,0
245410155,"c4541_ラスボス（覚醒）_叩き潰し",45410,155,2,0,453055,0,0,0,6,0
245410156,"c4541_ラスボス（覚醒）_縦振り下ろし",45410,156,2,0,453056,0,0,0,6,0
245410157,"c4541_ラスボス（覚醒）_前方ぶん回し",45410,157,2,0,453057,0,0,0,6,0
245410158,"c4541_ラスボス（覚醒）_連続打ち上げ_終わり際",45410,158,2,0,453058,0,0,0,6,0
245410159,"c4541_ラスボス（覚醒）_連続打ち上げ_打ち上げ時",45410,159,2,0,453059,0,0,0,6,0
245410160,"c4541_ラスボス（覚醒）_高速右ぶん回し",45410,160,2,0,453060,0,0,0,6,0
245410170,"c4541_ラスボス（覚醒）_突進_1",45410,170,2,0,453070,0,0,0,6,0
245410171,"c4541_ラスボス（覚醒）_突進_2",45410,171,2,0,453071,0,0,0,6,0
245410180,"c4541_ラスボス（覚醒）_飛び込み低空攻撃_短",45410,180,2,0,453080,0,0,0,6,0
245410190,"c4541_ラスボス（覚醒）_ばら撒き1",45410,190,2,1,453090,0,0,0,6,0
245410191,"c4541_ラスボス（覚醒）_ばら撒き2",45410,191,2,1,453091,0,0,0,6,0
245410192,"c4541_ラスボス（覚醒）_ばら撒き3",45410,192,2,1,453092,0,0,0,6,0
245410193,"c4541_ラスボス（覚醒）_ばら撒き4",45410,193,2,1,453093,0,0,0,6,0
245410194,"c4541_ラスボス（覚醒）_ばら撒き5",45410,194,2,1,453094,0,0,0,6,0
245410300,"c4541_ラスボス（覚醒）_突進水平斬り",45410,300,2,0,453300,0,0,0,6,0
245410310,"c4541_ラスボス（覚醒）_飛び込みラッシュ袈裟潰し",45410,310,2,0,453310,0,0,0,6,0
245410311,"c4541_ラスボス（覚醒）_飛び込みラッシュ逆袈裟潰し",45410,311,2,0,453311,0,0,0,6,0
245410312,"c4541_ラスボス（覚醒）_飛び込みラッシュ正面潰し",45410,312,2,0,453312,0,0,0,6,0
245410313,"c4541_ラスボス（覚醒）_飛び込みラッシュジャンプ潰し",45410,313,2,0,453313,0,0,0,6,0
245410320,"c4541_ラスボス（覚醒）_ばら撒きコンボ",45410,320,2,1,453320,0,0,0,6,0
245410330,"c4541_ラスボス（覚醒）_空中射撃_1",45410,330,2,1,453330,0,0,0,6,0
245410331,"c4541_ラスボス（覚醒）_空中射撃_2",45410,331,2,1,453331,0,0,0,6,0
245410332,"c4541_ラスボス（覚醒）_空中射撃_3",45410,332,2,1,453332,0,0,0,6,0
245410340,"c4541_ラスボス（覚醒）_地面に向かって投げる_演出",45410,340,2,1,453340,0,0,0,6,0
245430900,"c4543_ラスボス(ファンネルダミー)_ファンネル起動",45430,900,2,1,453900,0,0,0,6,0
245430910,"c4543_ラスボス(ファンネルダミー)_ファンネル発射",45430,910,2,1,453910,0,0,0,6,0
250000100,"c5000_教区長_右フック",50000,100,2,0,500100,0,0,0,6,0
250000110,"c5000_教区長_左フック",50000,110,2,0,500110,0,0,0,6,0
250000120,"c5000_教区長_叩きつけ",50000,120,2,0,500120,0,0,0,6,0
250000130,"c5000_教区長_踏みつけ",50000,130,2,0,500130,0,0,0,6,0
250000140,"c5000_教区長_左右ラッシュ1撃目【右手】",50000,140,2,0,500140,0,0,0,6,0
250000141,"c5000_教区長_左右ラッシュ2撃目【左手】",50000,141,2,0,500141,0,0,0,6,0
250000142,"c5000_教区長_左右ラッシュ3撃目【右手】",50000,142,2,0,500142,0,0,0,6,0
250000143,"c5000_教区長_左右ラッシュ4撃目【左手】",50000,143,2,0,500143,0,0,0,6,0
250000150,"c5000_教区長_超叩きつけ1撃目",50000,150,2,0,500150,0,0,0,6,0
250000151,"c5000_教区長_超叩きつけ2撃目（引っこ抜き）",50000,151,2,0,500151,0,0,0,6,0
250000160,"c5000_教区長_近接パンチ",50000,160,2,0,500160,0,0,0,6,0
250000170,"c5000_教区長_近接投げ",50000,170,2,0,500170,0,0,0,6,0
250000180,"c5000_教区長_近接連続パンチ1撃目【右手】",50000,180,2,0,500180,0,0,0,6,0
250000181,"c5000_教区長_近接連続パンチ2撃目【左手】",50000,181,2,0,500181,0,0,0,6,0
250000182,"c5000_教区長_近接連続パンチ3撃目【両手】",50000,182,2,0,500182,0,0,0,6,0
250000190,"c5000_教区長_ラッシュ投げ",50000,190,2,0,500190,0,0,0,6,0
250000200,"c5000_教区長_左ターン",50000,200,2,0,500200,0,0,0,6,0
250000210,"c5000_教区長_右ターン",50000,210,2,0,500210,0,0,0,6,0
250000220,"c5000_教区長_追加拳骨",50000,220,2,0,500220,0,0,0,6,0
250000230,"c5000_教区長_移動ラリアット1撃目【右手】",50000,230,2,0,500230,0,0,0,6,0
250000231,"c5000_教区長_移動ラリアット2撃目【左手】",50000,231,2,0,500231,0,0,0,6,0
250000240,"c5000_教区長_追加叩きつけ1撃目",50000,240,2,0,500240,0,0,0,6,0
250000241,"c5000_教区長_追加叩きつけ2撃目",50000,241,2,0,500241,0,0,0,6,0
250000250,"c5000_教区長_追加ハサミ",50000,250,2,0,500250,0,0,0,6,0
250000260,"c5000_教区長_棒高跳び（大）1撃目【左手】",50000,260,2,0,500260,0,0,0,6,0
250000261,"c5000_教区長_棒高跳び（大）着地【着地】",50000,261,2,0,500261,0,0,0,6,0
250000262,"c5000_教区長_棒高跳び（大）2撃目【右手】",50000,262,2,0,500262,0,0,0,6,0
250000270,"c5000_教区長_左腕ラッシュ1撃目",50000,270,2,0,500270,0,0,0,6,0
