ID,Description,isUnique:1,gemNameIdOffset,disableSlotRateModify:1,slotTypeRateA,slotTypeRateB,slotTypeRateC,slotTypeRateD,slotTypeRateE,slotTypeRateF,gemRankDoping,gemeffectGenParamType_0,gemeffectGenParam_0,manifestRate_0,negativizeRate_0,gemeffectGenParamType_1,gemeffectGenParam_1,manifestRate_1,negativizeRate_1,gemeffectGenParamType_2,gemeffectGenParam_2,manifestRate_2,negativizeRate_2,gemeffectGenParamType_3,gemeffectGenParam_3,manifestRate_3,negativizeRate_3,gemeffectGenParamType_4,gemeffectGenParam_4,manifestRate_4,negativizeRate_4,gemeffectGenParamType_5,gemeffectGenParam_5,manifestRate_5,negativizeRate_5,equipableSegmentBody:1,equipableSegmentWeapon:1,unremovable:1,isGuestDrop:1
1122000,固定配置 墓地街,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,121404,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1122001,固定配置 墓地街,0,0,1,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,0,1,126304,100.0,0.0,1,37104,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1123000,固定配置 廃墟,0,0,1,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,0,1,122401,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1123001,固定配置 廃墟,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,126302,100.0,0.0,1,42101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1124000,固定配置 聖堂街A,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,126201,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1124001,固定配置 聖堂街A,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,126301,100.0,0.0,1,43101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1124002,固定配置 聖堂街A,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,126307,100.0,0.0,1,48107,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1124003,固定配置 聖堂街A,0,0,1,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,0,1,124308,100.0,0.0,1,43107,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1124004,固定配置 聖堂街A,0,0,1,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,0,1,122407,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1125000,固定配置 古城,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,1,131409,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1125001,固定配置 古城,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,126309,100.0,0.0,1,49109,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1126000,固定配置 トラップロード,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,1,122414,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1126001,固定配置 トラップロード,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,1,126414,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1126002,固定配置 トラップロード,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,1,123414,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1126003,固定配置 トラップロード,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,126314,100.0,0.0,1,45113,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1126004,固定配置 トラップロード,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,127413,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1127000,固定配置 森,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,120407,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1127001,固定配置 森,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,130408,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1127002,固定配置 森,0,0,1,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,0,1,138408,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1127003,固定配置 森,0,0,1,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,0,1,123407,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1127004,固定配置 森,0,0,1,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,0,1,127407,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1128000,固定配置 生贄,0,0,1,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,0,1,125412,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1132000,固定配置 大学（悪夢教室）,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,126414,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1150000,真っ赤なブローチ,0,10000000,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,1,3126204,100.0,0.0,1,3045204,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1150001,人形の涙,0,10000000,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0,1,3143408,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1150002,金のペンダント,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,3133407,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190010,ユニーク魔石 Lv1 トゥメル,0,0,1,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,2,2,131400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190020,ユニーク魔石 Lv2 トゥメル,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,2,2,171400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190030,ユニーク魔石 Lv3 トゥメル,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,2,151400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190040,ユニーク魔石 Lv4 トゥメル,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,2,171600,100.0,0.0,2,320200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190050,ユニーク魔石 Lv5 トゥメル,0,0,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,2,171400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190051,ユニーク魔石 Lv5 トゥメル,0,0,1,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,2,2,131400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190120,ユニーク魔石 Lv2 僻墓,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,2,2,201400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190130,ユニーク魔石 Lv3 僻墓,0,0,1,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,2,2,241200,100.0,0.0,2,260200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190240,ユニーク魔石 Lv4 ローラン,0,0,1,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,2,2,151600,100.0,0.0,2,350200,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190250,ユニーク魔石 Lv5 ローラン,0,0,1,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,2,2,151400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190251,ユニーク魔石 Lv5 ローラン,0,0,1,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,2,2,161400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
1190350,ユニーク魔石 Lv5 イズ,0,0,1,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,2,2,141400,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001100,強呪　総コスト1,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,12,100.0,0.0,4,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001110,強呪　総コスト2,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,13,100.0,0.0,4,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001111,強呪　総コスト3,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,14,100.0,0.0,4,101,100.0,0.0,4,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001200,強呪　総コスト2,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,14,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001210,強呪　総コスト3,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,14,100.0,0.0,4,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001211,強呪　総コスト4,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,16,100.0,0.0,4,101,100.0,0.0,4,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001220,強呪　総コスト4,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,16,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001300,強呪　総コスト3,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,101,100.0,0.0,4,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001310,強呪　総コスト4,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2001400,強呪　総コスト4,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002100,強呪　【銃系】 総コスト1,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2012,100.0,0.0,3,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002110,強呪　【銃系】 総コスト2,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2013,100.0,0.0,3,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002111,強呪　【銃系】 総コスト3,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2014,100.0,0.0,3,101,100.0,0.0,3,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002200,強呪　【銃系】 総コスト2,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2014,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002210,強呪　【銃系】 総コスト3,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2014,100.0,0.0,3,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002211,強呪　【銃系】 総コスト4,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2016,100.0,0.0,3,101,100.0,0.0,3,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002220,強呪　【銃系】 総コスト4,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2016,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002300,強呪　【銃系】 総コスト3,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2015,100.0,0.0,3,101,100.0,0.0,3,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002310,強呪　【銃系】 総コスト4,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2015,100.0,0.0,3,2001,100.0,0.0,3,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2002400,強呪　【銃系】 総コスト4,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,0,3,2015,100.0,0.0,3,101,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050000,NPC,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050005,NPC：滅ぼす者【特殊敵】,0,0,1,100.0,1.0,1.0,1.0,-1.0,1.0,1,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050006,NPC：カインの血族騎士【特殊敵】,0,0,1,1.0,100.0,1.0,1.0,-1.0,1.0,1,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050007,NPC：血族狩り【特殊敵】,0,0,1,1.0,1.0,100.0,1.0,-1.0,1.0,1,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050010,NPC【ボス】,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,2,3,2015,100.0,0.0,3,2001,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050100,猟犬,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050101,猟犬（月）,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050105,猟犬【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050106,猟犬（月）【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050200,司祭,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,12,100.0,0.0,2,60400,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050300,脳喰らい,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,12,100.0,0.0,2,50400,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050310,脳喰らい【ボス】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,2,4,12,100.0,0.0,2,50400,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050320,脳喰らい【Dボス】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,3,4,12,100.0,0.0,2,50400,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050400,異形ビースト,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,14,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050405,異形ビースト【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,4,14,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050500,さまよう狂気（小）,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050600,墓守サソリ,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,291300,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050601,墓守りサソリ（子持ち）,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,291400,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050605,墓守サソリ【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,291300,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050606,墓守りサソリ（子持ち）【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,291400,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050700,幼生オオコウモリ,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,181500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050800,穴掘り,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,201500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050900,蛇玉（子）,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,281400,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2050905,蛇玉（子）【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,281400,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051000,蛇玉（子）・小,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,281300,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051005,蛇玉（子）・小【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,281300,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051100,吸血豚,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,2,311500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051105,吸血豚【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,311500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051110,吸血豚【ボス】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,2,2,311500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051200,異形ビースト（雌）,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051205,異形ビースト（雌）【ランダム敵】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,4,15,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051300,操り骸,0,0,1,100.0,100.0,100.0,1.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051400,狂気の悪霊,0,0,1,100.0,100.0,100.0,1.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051405,狂気の悪霊【特殊敵】,0,0,1,100.0,1.0,1.0,1.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051510,血に渇いた獣【ボス】,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,2,3,2015,100.0,0.0,3,2001,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051520,血に渇いた獣【Dボス】,0,0,1,1.0,1.0,1.0,100.0,-1.0,1.0,3,3,2015,100.0,0.0,3,2001,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051600,蜘蛛のクトゥルフ,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051700,滅びの炎の眷属,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,1,2,211500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051710,滅びの炎の眷属【ボス】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,2,2,211500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051720,滅びの炎の眷属【Dボス】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,3,2,211500,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051800,銀の獣の眷属,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,0,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
2051810,銀の獣の眷属【ボス】,0,0,0,100.0,100.0,100.0,10.0,-1.0,1.0,2,4,15,100.0,0.0,4,1,100.0,0.0,4,102,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
