ID,Description,wepParamId,gemSlotType_0,gemGenId_0,gemSlotType_1,gemGenId_1,gemSlotType_2,gemGenId_2,gemSlotType_3,gemGenId_3,gemSlotType_4,gemGenId_4,equipableGemSegmentMask,reserveGemSlotNo_0,reserveGemSlotNo_1,reserveGemSlotNo_2
13000000,"爆発槌",13000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000100,"爆発槌＋１",13000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000200,"爆発槌＋２",13000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000300,"爆発槌＋３",13000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000400,"爆発槌＋４",13000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000500,"爆発槌＋５",13000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000600,"爆発槌＋６",13000600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000700,"爆発槌＋７",13000700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000800,"爆発槌＋８",13000800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
13000900,"爆発槌＋９",13000900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
13001000,"爆発槌＋１０",13001000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
13010000,"爆発槌",13010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010100,"爆発槌＋１",13010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010200,"爆発槌＋２",13010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010300,"爆発槌＋３",13010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010400,"爆発槌＋４",13010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010500,"爆発槌＋５",13010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010600,"爆発槌＋６",13010600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010700,"爆発槌＋７",13010700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010800,"爆発槌＋８",13010800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
13010900,"爆発槌＋９",13010900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
13011000,"爆発槌＋１０",13011000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
13020000,"爆発槌",13020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020100,"爆発槌＋１",13020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020200,"爆発槌＋２",13020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020300,"爆発槌＋３",13020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020400,"爆発槌＋４",13020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020500,"爆発槌＋５",13020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020600,"爆発槌＋６",13020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020700,"爆発槌＋７",13020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020800,"爆発槌＋８",13020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
13020900,"爆発槌＋９",13020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
13021000,"爆発槌＋１０",13021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
13090000,"徘徊爆発槌",13090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
14000000,"工房短銃",14000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000100,"工房短銃＋１",14000100,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000200,"工房短銃＋２",14000200,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000300,"工房短銃＋３",14000300,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000400,"工房短銃＋４",14000400,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000500,"工房短銃＋５",14000500,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000600,"工房短銃＋６",14000600,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000700,"工房短銃＋７",14000700,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000800,"工房短銃＋８",14000800,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14000900,"工房短銃＋９",14000900,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14001000,"工房短銃＋１０",14001000,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14090000,"徘徊工房短銃",14090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
14100000,"ヴァンパイア短銃",14100000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100100,"ヴァンパイア短銃＋１",14100100,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100200,"ヴァンパイア短銃＋２",14100200,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100300,"ヴァンパイア短銃＋３",14100300,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100400,"ヴァンパイア短銃＋４",14100400,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100500,"ヴァンパイア短銃＋５",14100500,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100600,"ヴァンパイア短銃＋６",14100600,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100700,"ヴァンパイア短銃＋７",14100700,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100800,"ヴァンパイア短銃＋８",14100800,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14100900,"ヴァンパイア短銃＋９",14100900,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14101000,"ヴァンパイア短銃＋１０",14101000,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14190000,"徘徊ヴァンパイア短銃",14190000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
14200000,"教会短銃",14200000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200100,"教会短銃＋１",14200100,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200200,"教会短銃＋２",14200200,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200300,"教会短銃＋３",14200300,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200400,"教会短銃＋４",14200400,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200500,"教会短銃＋５",14200500,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200600,"教会短銃＋６",14200600,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200700,"教会短銃＋７",14200700,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200800,"教会短銃＋８",14200800,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14200900,"教会短銃＋９",14200900,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14201000,"教会短銃＋１０",14201000,8,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,4,0,0
14290000,"徘徊教会短銃",14290000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000000,"大筒",15000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000100,"大筒＋１",15000100,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000200,"大筒＋２",15000200,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000300,"大筒＋３",15000300,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000400,"大筒＋４",15000400,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000500,"大筒＋５",15000500,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000600,"大筒＋６",15000600,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000700,"大筒＋７",15000700,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000800,"大筒＋８",15000800,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15000900,"大筒＋９",15000900,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15001000,"大筒＋１０",15001000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
15090000,"徘徊大筒",15090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000000,"噴霧器",18000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000100,"噴霧器＋１",18000100,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000200,"噴霧器＋２",18000200,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000300,"噴霧器＋３",18000300,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000400,"噴霧器＋４",18000400,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000500,"噴霧器＋５",18000500,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000600,"噴霧器＋６",18000600,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000700,"噴霧器＋７",18000700,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000800,"噴霧器＋８",18000800,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18000900,"噴霧器＋９",18000900,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18001000,"噴霧器＋１０",18001000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18090000,"徘徊噴霧器",18090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100000,"噴霧器_火炎放射",18100000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100100,"噴霧器_火炎放射＋１",18100100,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100200,"噴霧器_火炎放射＋２",18100200,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100300,"噴霧器_火炎放射＋３",18100300,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100400,"噴霧器_火炎放射＋４",18100400,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100500,"噴霧器_火炎放射＋５",18100500,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100600,"噴霧器_火炎放射＋６",18100600,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100700,"噴霧器_火炎放射＋７",18100700,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100800,"噴霧器_火炎放射＋８",18100800,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18100900,"噴霧器_火炎放射＋９",18100900,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18101000,"噴霧器_火炎放射＋１０",18101000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
18190000,"徘徊噴霧器_火炎放射",18190000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
19000000,"盾",19000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
19090000,"徘徊盾",19090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
19100000,"属性盾",19100000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
19190000,"徘徊属性盾",19190000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000000,"狩人の松明",20000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000100,"狩人の松明＋１",20000100,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000200,"狩人の松明＋２",20000200,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000300,"狩人の松明＋３",20000300,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000400,"狩人の松明＋４",20000400,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000500,"狩人の松明＋５",20000500,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000600,"狩人の松明＋６",20000600,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000700,"狩人の松明＋７",20000700,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000800,"狩人の松明＋８",20000800,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20000900,"狩人の松明＋９",20000900,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20001000,"狩人の松明＋１０",20001000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20090000,"徘徊狩人の松明",20090000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
20100000,"ただの松明",20100000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,0,0,0
22000000,"杖鞭",22000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000100,"杖鞭＋１",22000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000200,"杖鞭＋２",22000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000300,"杖鞭＋３",22000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000400,"杖鞭＋４",22000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000500,"杖鞭＋５",22000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000600,"杖鞭＋６",22000600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000700,"杖鞭＋７",22000700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000800,"杖鞭＋８",22000800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
22000900,"杖鞭＋９",22000900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
22001000,"杖鞭＋１０",22001000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
22010000,"杖鞭",22010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010100,"杖鞭＋１",22010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010200,"杖鞭＋２",22010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010300,"杖鞭＋３",22010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010400,"杖鞭＋４",22010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010500,"杖鞭＋５",22010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010600,"杖鞭＋６",22010600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010700,"杖鞭＋７",22010700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010800,"杖鞭＋８",22010800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
22010900,"杖鞭＋９",22010900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
22011000,"杖鞭＋１０",22011000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
22020000,"杖鞭",22020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020100,"杖鞭＋１",22020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020200,"杖鞭＋２",22020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020300,"杖鞭＋３",22020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020400,"杖鞭＋４",22020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020500,"杖鞭＋５",22020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020600,"杖鞭＋６",22020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020700,"杖鞭＋７",22020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020800,"杖鞭＋８",22020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
22020900,"杖鞭＋９",22020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
22021000,"杖鞭＋１０",22021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
22090000,"徘徊杖鞭",22090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
23000000,"ノコギリ曲剣",23000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000100,"ノコギリ曲剣＋１",23000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000200,"ノコギリ曲剣＋２",23000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000300,"ノコギリ曲剣＋３",23000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000400,"ノコギリ曲剣＋４",23000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000500,"ノコギリ曲剣＋５",23000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000600,"ノコギリ曲剣＋６",23000600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000700,"ノコギリ曲剣＋７",23000700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000800,"ノコギリ曲剣＋８",23000800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
23000900,"ノコギリ曲剣＋９",23000900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
23001000,"ノコギリ曲剣＋１０",23001000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
23010000,"ノコギリ曲剣",23010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010100,"ノコギリ曲剣＋１",23010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010200,"ノコギリ曲剣＋２",23010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010300,"ノコギリ曲剣＋３",23010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010400,"ノコギリ曲剣＋４",23010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010500,"ノコギリ曲剣＋５",23010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010600,"ノコギリ曲剣＋６",23010600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010700,"ノコギリ曲剣＋７",23010700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010800,"ノコギリ曲剣＋８",23010800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
23010900,"ノコギリ曲剣＋９",23010900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
23011000,"ノコギリ曲剣＋１０",23011000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
23020000,"ノコギリ曲剣",23020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020100,"ノコギリ曲剣＋１",23020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020200,"ノコギリ曲剣＋２",23020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020300,"ノコギリ曲剣＋３",23020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020400,"ノコギリ曲剣＋４",23020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020500,"ノコギリ曲剣＋５",23020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020600,"ノコギリ曲剣＋６",23020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020700,"ノコギリ曲剣＋７",23020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020800,"ノコギリ曲剣＋８",23020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
23020900,"ノコギリ曲剣＋９",23020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
23021000,"ノコギリ曲剣＋１０",23021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
23090000,"徘徊ノコギリ曲剣",23090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
23099000,"【イベント用】ノコギリ曲剣",23099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000000,"ノコギリ鞭",24000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000100,"ノコギリ鞭＋１",24000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000200,"ノコギリ鞭＋２",24000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000300,"ノコギリ鞭＋３",24000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000400,"ノコギリ鞭＋４",24000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000500,"ノコギリ鞭＋５",24000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000600,"ノコギリ鞭＋６",24000600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000700,"ノコギリ鞭＋７",24000700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000800,"ノコギリ鞭＋８",24000800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
24000900,"ノコギリ鞭＋９",24000900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
24001000,"ノコギリ鞭＋１０",24001000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
24010000,"ノコギリ鞭",24010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010100,"ノコギリ鞭＋１",24010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010200,"ノコギリ鞭＋２",24010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010300,"ノコギリ鞭＋３",24010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010400,"ノコギリ鞭＋４",24010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010500,"ノコギリ鞭＋５",24010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010600,"ノコギリ鞭＋６",24010600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010700,"ノコギリ鞭＋７",24010700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010800,"ノコギリ鞭＋８",24010800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
24010900,"ノコギリ鞭＋９",24010900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
24011000,"ノコギリ鞭＋１０",24011000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
24020000,"ノコギリ鞭",24020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020100,"ノコギリ鞭＋１",24020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020200,"ノコギリ鞭＋２",24020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
