ID,Description,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,levelSyncCorrectId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,compTrophySedId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable:1,leftHandEquipable:1,bothHandEquipable:1,arrowSlotEquipable:1,boltSlotEquipable:1,enableGuard:1,enableParry:1,enableMagic:1,enableSorcery:1,enableMiracle:1,enableVowMagic:1,isNormalAttackType:1,isBlowAttackType:1,isSlashAttackType:1,isThrustAttackType:1,isEnhance:1,isLuckCorrect:1,isCustom:1,disableBaseChangeReset:1,disableRepair:1,isDarkHand:1,simpleModelForDlc:1,lanternWep:1,isVersusGhostWep:1,baseChangeCategory:6,isDragonSlayer:1,isDeposit:1,disableMultiDropShare:1,invisibleOnRemo:1,isAttributeWep:1,isEnchantLeftHand:1,isGuestDrop:1,therianthropeGuardResist,PhysAtkMenuDispType,wepmotionHangType,dmypolyId_Slot0RightHang,dmypolyId_Slot0RightFormA,dmypolyId_Slot0RightFormB,dmypolyId_Slot0LeftHang,dmypolyId_Slot0LeftFormA,dmypolyId_Slot0LeftFormB,dmypolyId_Slot1RightHang,dmypolyId_Slot1RightFormA,dmypolyId_Slot1RightFormB,dmypolyId_Slot1LeftHang,dmypolyId_Slot1LeftFormA,dmypolyId_Slot1LeftFormB,dmypolyId_Slot2RightHang,dmypolyId_Slot2RightFormA,dmypolyId_Slot2RightFormB,dmypolyId_Slot2LeftHang,dmypolyId_Slot2LeftFormA,dmypolyId_Slot2LeftFormB,dmypolyId_Slot3RightHang,dmypolyId_Slot3RightFormA,dmypolyId_Slot3RightFormB,dmypolyId_Slot3LeftHang,dmypolyId_Slot3LeftFormA,dmypolyId_Slot3LeftFormB,wepRegainHp,bulletConsumeNum,repositoryCategory
31020900,"丸鋸チェンソー＋９",3100,57909,31090000,6.0,0.0,2220,880,15000,106.0,29.0,0.0,74.0,55.0,30.0,40.0,30.0,-1,-1,-1,6051,-1,-1,900,31020800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1707,1034,230,230,1,10,176,0,0,0,164,30,0,0,20,0,34,-1,0,-1,7,0,4,148,2,0,50,50,0,1,0,0,23,18,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1,0
31021000,"丸鋸チェンソー＋１０",3100,57910,31090000,6.0,0.0,2400,960,15000,110.0,30.0,0.0,77.0,55.0,30.0,40.0,30.0,-1,-1,-1,6051,-1,-1,1000,31020900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1707,1034,230,230,1,10,190,0,0,0,170,30,0,0,20,0,34,7,0,-1,7,0,4,148,2,0,50,50,0,1,0,0,23,18,12,0,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,-1,0
31090000,"徘徊丸鋸チェンソー",3100,-1,31090000,0.0,0.0,0,0,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,-1,-1,6007,0,0,0,0,0,80,0,0,0,0,30,0,0,0,0,-1,-1,0,-1,7,0,4,148,2,0,50,50,0,1,0,0,23,0,0,0,0,99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,400,300,-1,-1,-1,-1,2401,2401,-1,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,15
32000000,"変形弓",3200,52100,32090000,5.0,0.0,600,240,14400,0.0,60.0,60.0,33.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,0,32000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,80,0,0,0,20,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,35,1,1
32000100,"変形弓＋１",3200,52101,32090000,5.0,0.0,780,320,14400,0.0,65.0,65.0,35.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,100,32000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,88,0,0,0,21,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,37,1,1
32000200,"変形弓＋２",3200,52102,32090000,5.0,0.0,960,380,14400,0.0,70.0,70.0,38.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,200,32000100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,96,0,0,0,22,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,39,1,1
32000300,"変形弓＋３",3200,52103,32090000,5.0,0.0,1140,460,14400,0.0,75.0,75.0,41.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,300,32000200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,104,0,0,0,23,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,41,1,1
32000400,"変形弓＋４",3200,52104,32090000,5.0,0.0,1320,520,14400,0.0,80.0,80.0,44.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,400,32000300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,112,0,0,0,24,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,43,1,1
32000500,"変形弓＋５",3200,52105,32090000,5.0,0.0,1500,600,14400,0.0,85.0,85.0,46.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,500,32000400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,120,0,0,0,25,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,45,1,1
32000600,"変形弓＋６",3200,52106,32090000,5.0,0.0,1680,680,14400,0.0,90.0,90.0,49.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,600,32000500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,128,0,0,0,26,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,47,1,1
32000700,"変形弓＋７",3200,52107,32090000,5.0,0.0,1860,740,14400,0.0,95.0,95.0,52.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,700,32000600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,136,0,0,0,27,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,49,1,1
32000800,"変形弓＋８",3200,52108,32090000,5.0,0.0,2040,820,14400,0.0,100.0,100.0,55.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,800,32000700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,144,0,0,0,28,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,51,1,1
32000900,"変形弓＋９",3200,52109,32090000,5.0,0.0,2220,880,14400,0.0,105.0,105.0,57.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,900,32000800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,152,0,0,0,29,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,53,1,1
32001000,"変形弓＋１０",3200,52110,32090000,5.0,0.0,2400,960,14400,0.0,110.0,110.0,60.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,1000,32000900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,160,0,0,0,30,10,0,0,30,0,34,7,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,55,1,1
32010000,"変形弓",3200,52200,32090000,5.0,0.0,600,240,14400,0.0,60.0,60.0,33.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,0,32010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,80,0,0,0,20,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,35,1,1
32010100,"変形弓＋１",3200,52201,32090000,5.0,0.0,780,320,14400,0.0,65.0,65.0,35.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,100,32010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,88,0,0,0,21,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,37,1,1
32010200,"変形弓＋２",3200,52202,32090000,5.0,0.0,960,380,14400,0.0,70.0,70.0,38.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,200,32010100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,96,0,0,0,22,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,39,1,1
32010300,"変形弓＋３",3200,52203,32090000,5.0,0.0,1140,460,14400,0.0,75.0,75.0,41.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,300,32010200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,104,0,0,0,23,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,41,1,1
32010400,"変形弓＋４",3200,52204,32090000,5.0,0.0,1320,520,14400,0.0,80.0,80.0,44.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,400,32010300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,112,0,0,0,24,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,43,1,1
32010500,"変形弓＋５",3200,52205,32090000,5.0,0.0,1500,600,14400,0.0,85.0,85.0,46.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,500,32010400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,120,0,0,0,25,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,45,1,1
32010600,"変形弓＋６",3200,52206,32090000,5.0,0.0,1680,680,14400,0.0,90.0,90.0,49.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,600,32010500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,128,0,0,0,26,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,47,1,1
32010700,"変形弓＋７",3200,52207,32090000,5.0,0.0,1860,740,14400,0.0,95.0,95.0,52.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,700,32010600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,136,0,0,0,27,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,49,1,1
32010800,"変形弓＋８",3200,52208,32090000,5.0,0.0,2040,820,14400,0.0,100.0,100.0,55.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,800,32010700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,144,0,0,0,28,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,51,1,1
32010900,"変形弓＋９",3200,52209,32090000,5.0,0.0,2220,880,14400,0.0,105.0,105.0,57.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,900,32010800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,152,0,0,0,29,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,53,1,1
32011000,"変形弓＋１０",3200,52210,32090000,5.0,0.0,2400,960,14400,0.0,110.0,110.0,60.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,1000,32010900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,160,0,0,0,30,10,0,0,30,0,34,7,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,55,1,1
32020000,"変形弓",3200,52300,32090000,5.0,0.0,600,240,14400,0.0,60.0,60.0,33.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,0,32020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,80,0,0,0,20,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,35,1,1
32020100,"変形弓＋１",3200,52301,32090000,5.0,0.0,780,320,14400,0.0,65.0,65.0,35.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,100,32020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,88,0,0,0,21,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,37,1,1
32020200,"変形弓＋２",3200,52302,32090000,5.0,0.0,960,380,14400,0.0,70.0,70.0,38.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,200,32020100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,96,0,0,0,22,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,39,1,1
32020300,"変形弓＋３",3200,52303,32090000,5.0,0.0,1140,460,14400,0.0,75.0,75.0,41.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,300,32020200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1709,1035,140,140,1,10,104,0,0,0,23,10,0,0,30,0,34,-1,0,-1,7,0,3,149,2,0,50,50,0,1,0,0,0,8,15,9,0,99,0,0,0,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,41,1,1
